,product_id,product_name,product_name_en
3541,79295804,雅客 领券满99减50 爱的软糖集锦味500g（约55颗） 水果休闲糖果结婚散装喜糖 综合口味,Yackers collar coupons over 99 minus 50 love gummy candy flavor 500g (about 55) Fruit casual candy wedding bulk candy integrated taste
3542,79296407,宏源 番石榴 夹心糖 硬糖婚庆糖喜糖350g/袋,Hongyuan guava sandwich sugar candy wedding sugar candy 350g / bag
3543,73681335,顽皮白肉猫罐头成幼猫罐头天然海鲜鱼猫湿粮85g（白身鲔鱼口味随机发） 85g*1罐,Naughty white cat canned cats canned cats natural seafood fish wet cat 85g (white body tuna taste random) 85g * 1 cans
3544,97459537,魅族 魅蓝E2 4GB+64GB 全网通公开版 香槟金 移动联通电信4G手机 双卡双待,Meizu charm blue E2 4GB +64 GB full version of Open Champagne Mobile Unicom Telecom 4G mobile dual SIM dual standby
3545,74142448,多格萨萨蜜 狗零食 宠物零食 狗磨牙棒 牛肉螺旋洁齿块 磨牙棒50g,"Dog food, dog, toothpick, toothpick, toothpick, toothpick 50g"
3546,108628738,美莱健润喉糖 草本糖果戒烟代糖清肺薄荷糖含片清凉水果糖果润喉片 金银花枇杷糖50g(铁盒),Melaleuca Thunderous Herbal Candy Quit Smoking on behalf of the sugar lungs mint lozenges cool fruit candy throat lozenges honeysuckle loquat sugar 50g (tin)
3547,107441104,思泽 结婚一次性纸杯婚庆纸杯婚庆用品喜庆纸杯子加厚婚宴喜杯喜碗 【国标纸杯】love【50只/包】,Sizawa married disposable paper cups wedding paper cups wedding supplies festive paper cups thickened wedding hi Cup bowl [GB paper cups] love [50 / package]
3548,79295066,彩虹电热暖手宝充电式暖手器（直径20CM）(大号)防爆型电热饼,Rainbow electric hand warmer rechargeable hand warmer (diameter 20CM) (large) explosion-proof electric cake
3549,90424952,ileven 坚果炒货 休闲零食 每日坚果 巴旦木仁400g/罐,ileven Nuts Roasted Casual Snacks Daily Nut Butterwood 400g / can
3550,80520829,靓霜凝（lsn) 结婚气球套餐 铝膜字母气球套餐 婚礼婚房求婚装饰布置 喜婚庆用品 永恒的爱套餐B,Liang Ning condensate (lsn) wedding balloon package aluminum foil balloon package wedding wedding room decoration wedding decoration supplies wedding eternal love Package B
3551,89147717,巧克力礼盒装糖果情人教师节礼物,Chocolate Gift Box Candy Valentine's Day gift
3552,101038524,关茶 草莓夹心抹茶巧克力 冻干草莓夹心抹茶白巧克力零食礼包礼物 草莓x1,Off Tea Strawberry Sandwich Matcha Chocolate Freeze Dried Strawberry Sandwich Matcha White Chocolate Snack Gift Gift Strawberry x1
3553,78330711,优朗猫用猫咪保健罐头零食湿粮铝盒装 关节维护配方-成猫 24罐*100g-整盒,Cats can use cat health canned snacks wet food aluminum box joint maintenance formula - into a cat 24 cans * 100g-whole box
3554,79841363,杏花楼 上海特产奶油椰蓉月饼 散装100g 椰香月饼,Shanghai apricot floor specialty cream coconut moon cakes in bulk 100g coconut moon cakes
3555,79844874,丰度 青岛活冻大鱿鱼 500g 袋装 烧烤海鲜水产,Abundance Qingdao frozen squid 500g bagged seafood barbecue
3556,98661981,喔喔 休闲零食糖果婚庆喜糖 牛轧糖 180g,Oh Oh casual snacks candy wedding candy nougat 180g
3557,77918510,麦富迪猫咪恋肉粒包 宠物猫咪湿粮猫用鲜封包妙鲜包猫零食 金枪鱼 单包85g,Macfady's kitten pet lovers granny pet cats wet package cat with fresh packet of fresh cat snacks tuna single package 85g
3558,94377944,士力架 德芙糖果巧克力燕麦花生夹心儿童节大礼包全家分享桶休闲顶饿零食巧克力棒 德芙mm豆牛奶巧克力豆270g,Snickers Dove Candy Chocolate Oats Peanut Sandwich Children's Day spree Family share bucket Leisure Top hungry Snack chocolate bar Dove mm Bean milk chocolate beans 270g
3559,73746408,顽皮（Wanpy） 狗狗罐头湿粮泰迪金毛狗零食375g*6罐 鸡肉*6,Wanpy Dog Wet Food Doggy Golden Dog Snack 375g * 6 cans of chicken * 6
3560,97095865,内蒙古蒙都 年货送礼 清真即食 羊蝎子原味1200g,Inner Mongolia Mengdu New Year gift instant raw lamb scorpion flavor 1200g
3561,79854906,洽洽开心果自然开口无漂白特产每日坚果炒货零食150g*1袋 盐焗味 1袋,Negotiate with pistachios natural openings without bleaching specialties daily nut roasted snacks 150g * 1 bags of salt baked 1 bag
3562,79294651,曼妥思（mentos） 曼妥思清劲特强薄荷味无糖口香糖 56g*6瓶,Mentos (Mentos Mentos Qing Mint menthol sugar-free chewing gum 56g * 6 bottles
3563,73658572,亚禾 狗狗磨牙棒香浓钙奶骨头狗零食 补钙洁齿棒 单只 牛奶味 大号,Asian Wo dog molar stick fragrant calcium milk bone dog snacks calcium toothpick single milk taste large
3564,79877362,德芙（Dove） 德芙脆香米牛奶巧克力散装500G婚庆喜糖零食年货,Dove (Dove) Dove crispy rice milk chocolate bulk 500G Wedding candy snacks
3565,79845038,康乐欣 海南红心火龙果2.25kg 5个装,Leisure Xin Hainan red heart dragon fruit 2.25kg 5 installed
3566,79844255,博多客 香蕉 5斤装 新鲜水果 青香蕉 非小米蕉粉蕉芭蕉泰蕉 圣瑜 生鲜,Hakata 5 bananas banana loaded with fresh fruits green bananas non-small banana Jia Banana Banana Banana St. Yu fresh
3567,79840024,好管家 盈江红心火龙果2kg 红肉 新鲜水果 破损坏果包赔,Good housekeeper Yingjiang red heart dragon fruit 2kg red meat fresh fruit damage bad fruit package compensation
3568,79841728,水莲花 阳澄湖大闸蟹礼券1288型螃蟹卡券 公蟹4.0两/只 母蟹2.5两/只 4对8只礼盒装 自营海鲜水产,Lotus Lake Yangcheng Lake hairy crab gift certificate 1288 crab card coupons public 4.0 crabs / two crabs 2.5 two / only 4 pairs of 8 gift boxes owned seafood seafood
3569,73659335,卡鲁米（Carlumi） Cesar西莎 宠物狗罐头 西莎小羊肉 100g,Carlumi Cesar Sita Pet Dog Can Sisha Lamb 100g
3570,79842397,老一生鲜 新鲜蔬菜 生菜 球生菜 圆生菜 西餐沙拉 500g,Old fresh raw vegetable lettuce ball lettuce round lettuce Western salad 500g
3571,73656772,妙多乐 宠物成猫 均衡营养猫粮 10kg,Wonderful multi-music pet into a cat balanced nutrition cat food 10kg
3572,79843408,【活鲜】山东蓬莱鲜活花蛤 1000g 1份 盒装,Live fresh Shandong Penglai fresh flower clam 1000g 1 boxed
3573,81322518,楼兰蜜语_无花果干225g*2包 新疆特产无花果干自然风干水果脯休闲零食,Loulan honey _ dried figs 225g * 2 packets of Xinjiang specialty dried figs natural dried fruit snack snacks
3574,79294057,春光食品 海南特产 糖果 榴莲奶糖 160g,Hainan food products Hainan specialty candy durian candy 160g
3575,79339241,贡缎提花四件套 全棉婚庆床上用品套件绣花被套 纯棉床单 拥抱我的爱-大红 被套200*230cm适用于1.5米/1.8米床,Satin jacquard four-piece cotton wedding bedding suite embroidered quilt cotton sheets hug my love - red quilt 200 * 230cm for 1.5 m / 1.8 m bed
3576,79847539,莫龙 醉河蟹 醉小毛蟹 宁波醉蟹 醉螃蟹河蟹900g,Drunk drunk crab drunk small hairy crabs drunk crabs Ningbo drunk crab crab 900g
3577,73657977,比瑞吉狗粮 天然粮 金毛成犬狗粮12kg,Biri Ji dog food natural grain golden dog dog food 12kg
3578,90206107,倾鑫 彩旗 开张婚庆 三角旗 三角彩旗 小彩旗三角串旗 小红旗 白绳中号10条80米,Dumping Xin banners open wedding pennant triangular bunting small bunting triangle string small red white white medium 10 80 meters
3579,79852357,满减不止5折三只松鼠_椰吱脆椰蓉脆饼117gx1盒休闲零食小吃椰子味曲奇饼干,Reduce more than 50% off more than three squirrels _ crisp coconut crispy crackers 117gx1 box of snack snacks coconut flavored cookies
3580,79294593,好吃点 趣味卡通曲奇饼干200g牛奶味焦糖味可选 儿童饼干零食下午茶休闲食品 焦糖味,Taste delicious cartoon cookie 200g milk taste caramel optional children's biscuits snacks afternoon tea snack caramel taste
3581,73659349,诺瑞猫粮 蛋黄助长幼猫粮美毛去毛球金枪鱼挑嘴 猫主粮 金枪鱼挑嘴猫粮10kg-京东派送,Nuorui cat litter egg yolk to help feed the United States and the United States to the hair ball Tuna catfish cat staple food staple Tuna mouth cat food 10kg-Jingdong delivery
3582,77826097,朗慕瑞狗狗磨牙棒 金毛泰迪狗零食宠物零食牛肉条牛肉棒500G 狗狗磨牙零食狗狗训练奖励零食 训练牛肉条500g,Long Mu Rui dog molar teeth sticks Golden Retriever Teddy dog ​​snacks pet snacks Beef sticks beef 500G dog molar teeth snacks dog training reward training snacks 500g
3583,79848625,密园小农 架豆角 约500g 新鲜蔬菜,Close to the 500g fresh vegetables in the garden little farmer rack beans
3584,98018424,物有物语 结婚胸花 婚礼婚庆用品创意韩式新郎新娘伴郎伴娘布艺庆典胸花 父亲母亲一对,A material marriage Marry wedding wedding supplies Creative Korean groom Bride's best man bridesmaid cloth celebration Busty father mother pair
3585,108944248,德芙巧克力43g*12条休闲小吃糖果零食喜糖七夕生日礼盒 奶香白榛仁味黑巧丝滑 丝滑牛奶巧克力,Dove Chocolate 43g * 12 Snacks Confectionery Snack Candy Tanabata Birthday Gift Box Milk Fragrant White Hazelnut Delicacy Skim Milk Milk Chocolate
3586,73659224,耐威克 泰国进口宠物狗狗罐头 湿粮狗零食 80g/罐*5 鸡肉青豌豆,Niveck Thailand imported pet dog canned wet food dog snacks 80g / cans * 5 chicken green peas
3587,97103818,日本进口嘉娜宝Kracie 玫瑰花香体糖32g*3袋 口香糖果水果软糖 玫瑰花香味*3包,Japan imported Kanebo Kracie rose flavor body sugar 32g * 3 bags of chewing gum candy fruit jelly rose scent * 3 bags
3588,73659066,路斯luscious 宠物狗狗零食泰迪金毛训练零食磨牙补钙零食优加 鸡肉硬丝100g,Luscious luscious pet dog snacks Teddy golden hair training snacks molars calcium snacks yogurt chicken hard wire 100g
3589,79294516,三星 Galaxy C5 Pro（C5010）4GB+64GB版 枫叶金 移动联通电信4G手机 双卡双待,Samsung Galaxy C5 Pro (C5010) 4GB + 64GB version Maple Leaf Mobile Unicom Telecom 4G dual SIM card dual standby
3590,74853702,棒吉狗粮宠物狗粮 贵宾泰迪金毛拉布拉多成犬粮牛肉+鸡肉10KG,Doggy dog ​​food pet dog food VIP Teddy Jin Mao Labrador adult dog food beef + chicken 10KG
3591,73660103,皇家狗粮 GR26大型犬成犬粮 金毛德牧萨摩阿拉斯加狗粮 16kg（4kg*4）,Royal dog food GR26 large dog adult dog food Jin Mao Takumi Satsuma Alaska dog food 16kg (4kg * 4)
3592,79849450,【洽洽芒果干】泰国风味蜜饯果脯水果干100g*1袋恰恰好,【Contact dry mango】 Thai flavor candied fruit dried fruit 100g * 1 bag just fine
3593,79839869,良品铺子 甜辣薄豆干320g 小包装素食 麻辣零食豆腐干 辣条特产小吃,Good shop sweet spicy thin bean dry 320g small package of spicy snacks tofu specialty spicy snacks
3594,79295321,徐福记浓99鲜奶糖散称500g约90粒婚庆喜糖 休闲零食 双拧包装,Xu Fu Keiji 99 fresh milk sugar scattered about 500g about 90 wedding candy snack snacks double twist packaging
3595,101690209,德芙Dove士力架福气悦享糖果巧克力年货666g+多功能保温包,Dove Snoopy blessing enjoy the candy chocolate New Year 666g + multi-functional insulation bag
3596,79849836,【邵阳馆】恭兵 湖南特产10片装武冈卤豆腐香干 250g,[Shaoyang Museum] Gong Bing Hunan specialty 10 slices Wugang halogen tofu dry 250g
3597,79845457,小贝勒(Mini Babybel) 浓味车达奶酪 100g（5粒装 干酪）,Mini Babybel Minced Cheddar Cheese 100g (5 pcs cheese)
3598,79294558,金稻谷（jindaogu） 彩色棉花糖软糖儿童生日派对零食女生休闲零食糖果批发75克,Jindaogu color marshmallows children's birthday party snacks girls casual snacks sweets wholesale 75g
3599,103065237,Jeep spirit吉普近视眼镜框 时尚男女复古眼镜架 超轻圆框潮人百搭光学镜架1050 M5黑框金腿,Jeep spirit Jeep myopia frame fashion men and women retro frame ultra light round frame hipster wild optical frame 1050 M5 black frame gold legs
3600,101934358,瑞士进口SwissToblerone瑞士三角牛奶巧克力含葡萄干及蜂蜜巴旦木糖100g,"Swiss SwissToblerone Swiss triangular milk chocolate with raisins and honey, butter xanthan 100g"
3601,79294348,益达 促销装口香糖4x56g Item#:686399,Yida promotional chewing gum 4x56g Item #: 686399
3602,73657534,亚禾 狗狗磨牙棒狗咬胶宠物幼犬补钙骨头泰迪洁齿棒除口臭 30支装 红色 L,Asian Wo dog molar teeth dog chewing gum pet puppies calcium bones Teddy teeth bar except bad breath 30 sticks of red L
3603,87707198,绿箭（DOUBLEMINT）无糖口香糖弹立方留兰香薄荷味40g单瓶装,DOUBLEMINT sugar-free chewing gum crackers spearmint flavor 40g single bottle
3604,77826303,英国海洋之星 天然无谷三文鱼猫粮 成幼猫美毛全年龄 6kg,British Sea Star natural non-salmon cat food cats into a cat all ages 6kg
3605,99800517,多省包邮 KPOKAHT俄罗斯紫皮糖进口夹心巧克力糖果牛轧糖婚庆喜糖非杏仁糖 500g*3袋,Provinces shipping KPOKAHT Russia purple sweet sugar imports sandwich chocolate candy nougat Wedding candy non-marzipan 500g * 3 bags
3606,79852659,北京特产御食园京味珍品1200g大礼包独立小包装20多种美味零食送精美手提袋 随手礼,Beijing Specialties Royal Garden Beijing Treasures Treasures 1200g spree independent small package more than 20 kinds of delicious snacks to send exquisite handbag readily
3607,79841469,【京东超市】意大利进口 Balocco 百乐可 威化饼 榛仁味　250g,【Jingdong Supermarket】 Italy imported Balocco Baile Wei cakes hazelnut flavor 250g
3608,79877460,马来西亚进口糖果 可康咸柠檬糖 COCON水果硬糖喜糖零食 1kg 大包装实惠1000g,Malaysia imported candy can be salty lemon sugar COCON fruit candy candy snacks 1kg large package affordable 1000g
3609,90106020,五岳花（wuyuehua） 五岳花梨膏糖 砂板百草500g润喉糖手工糖薄荷糖 拍2送1,Wuyue flower (wuyuehua) Wuyue pear pastry sand 500g chew sugar handmade sugar mint sugar shot 2 get 1 free
3610,79293958,巧克力礼盒装情人节糖果礼物送女友男友老婆创意生日 蓝色妖姬 蓝色妖姬,Chocolate gift box Valentine's Day candy gift to send girlfriend boyfriend wife creative birthday blue enchantress BLUELOVER
3611,79853414,小龙王九总食用槟榔 升级版九总10元装22g 湖南特产零食 不参与中奖活动无真空包装,Dragon King nine total consumption of betel nut upgrade nine total 10 yuan loaded 22g Hunan specialty snacks do not participate in the prize-winning activities without vacuum packaging
3612,73659793,艾尔（Aier） 艾尔猫粮 幼猫成猫粮深海鱼味10kg老年宠物粮20斤 牛肉鲑鱼味,Aier (Aier) Al cat food kittens into cats fish deep-sea fish 10kg pet elderly grain 20 kg beef salmon flavor
3613,79847377,【汕头馆】八记 广东潮汕特产汕头牛筋丸750g 烧烤火锅食材食品,"[Shantou Museum] Eight remember Shantou, Guangdong Shantou beef tendon 750g barbecue pot food ingredients"
3614,80361175,大白兔（dabaitu） 大白兔 奶糖227克* 6袋组合装 6种口味6袋 上海特产,Rabbit (dabaitu) rabbit white sugar 227 g * 6 bags of combinations of 6 flavors 6 bags of Shanghai specialty
3615,79840523,双汇 猪脊骨块 1000g/袋,Shuanghui pig spine block 1000g / bag
3616,79839021,爱奇果 智利进口 奇异果 礼盒装 15个 单果约100-110g 新鲜水果,Ichigo fruit Chile imported kiwi gift box 15 single fruit about 100-110g fresh fruit
3617,79850590,【大兴安岭馆】 天赐珍品 东北特产 菌类野生菌菇榛蘑秋木耳猴头菇红松蘑滑子菇盒装 松茸200g,【Daxinganling Museum】 Godsend treasures northeastern specialty fungi wild fungus mushroom hazel mushroom fungus Hericium Korean pine mushroom slider box Matsutake 200g
3618,81669944,免邮澳大利亚进口 雅乐思TimTam焦糖涂层原味黑巧克力夹心威化饼干 休闲零食 乳白夹心巧克力饼干165g,Free Shipping Australia imported Avalue TimTam caramel coating original black chocolate sandwich wafer biscuits casual snacks cream sandwich chocolate biscuits 165g
3619,79848802,我厨 香菜 100g 上海次日送,I cook parsley 100g Shanghai to send the next day
3620,82616861,魅族 PRO 7 4GB+128GB 全网通公开版 香槟金 移动联通电信4G手机 双卡双待,Meizu PRO 7 4GB +128 GB full open version of champagne gold mobile Unicom Telecom 4G mobile dual SIM dual standby
3621,79844074,【南园北果】芒果广西田东芒果 小台农芒果 2.5kg装,[South Park North Fruit] mango mango Guangxi Taino small mango 2.5kg installed
3622,89801966,葡记酵母千层红豆面包1000g 手撕口袋蛋糕早餐糕点,Portuguese remember yeast Melaleuca 1000g hand-rolled pocket cake breakfast pastries
3623,80361033,小米5X 美颜双摄拍照手机 4GB+64GB 金色 全网通4G手机 双卡双待,Millet 5X beauty double camera phone 4GB + 64GB gold full Netcom 4G phone dual sim dual standby
3624,107098420,弘益达立通颗粒6g*9袋 清热解郁 和胃降逆 通利消滞 药品 1盒,Hongyi Tatsu Li Tong particles 6g * 9 bags Qingre Jieyu and stomach descending Tom Lee spit drug 1 box
3625,73682164,【京东超市牛肉粒500g买2送1】憨憨乐园宠物狗零食幼犬泰迪比熊金毛小狗狗肉类奖励狗粮食品 鸡肉绕钙奶棒800g,[Jingdong supermarket beef tablets 500g to buy 2 get 1] Han Han paradise pet dog snacks puppies Teddy Bears Golden Retriever puppy dog ​​meat reward dog food chicken around calcium milk bar 800g
3626,79846745,八大怪黑加仑葡萄干500g 新疆黑葡萄干特产小零食 黑色大葡萄干新疆无核葡萄干黑加仑干,Eight blame black currant raisins 500g Xinjiang black raisins specialty snack snacks black raisins Xinjiang black raisins dry seedless
3627,75340686,宠维滋狗粮 全犬种通用型天然狗粮 泰迪金毛萨摩耶成犬粮5kg,Pet Victoria Zi dogs all breeds of general natural dog food Teddy Jin Mao Samoyed adult dog food 5kg
3628,73659381,麦富迪肉粒包牛肉95g*12狗狗罐头狗湿粮泰迪小型犬大型妙鲜包比熊零食泰迪金毛拌饭营养整箱 鸡肉味,Mai Fu Di granule package beef 95g * 12 dog canine dog wet food Teddy small dog large wonderful fresh package than bear snack Teddy Jin Mao bibimbap nutrition FCL chicken flavor
3629,74410840,优朗猫用猫咪保健罐头零食湿粮铝盒装 牛磺酸明目配方-老猫 1罐*100g,Cats can use cat health canned snacks wet food aluminum box taurine eyesight formula - 1 cat * 100g cat
3630,74142434,K9 宠物猫咪罐头湿粮170g*1罐 3连罐3种味道,K9 pet cat canned wet food 170g * 1 tank 3 cans 3 kinds of taste
3631,79294113,魔吻（AMOVO）情人节礼物黑巧克力棒棒糖礼盒(萌心)150g,Magic kiss (AMOVO) Valentine's Day gift dark chocolate lollipop gift box (Meng Xin) 150g
3632,103734793,vivo X20 Plus 全面屏双摄拍照手机 4GB+64GB 磨砂黑 移动联通电信全网通4G手机 双卡双待,vivo X20 Plus full screen dual camera phone 4GB + 64GB matte black mobile Unicom Telecom Telecom China Unicom 4G dual sim card dual standby
3633,98661926,Lindt/瑞士莲/海盐50%70%85%90%特醇黑巧克力排块装100g 99% 50g 90%黑巧克力100g(18年8月到期）,"Lindt 50% 70% 85% 90% Dark Chocolate Bar 100g 99% 50g 90% Dark Chocolate 100g (Expires in August, 18th)"
3634,79294575,日本进口零食品 古田 草莓味巧克力麦豆 13g 麦粒素/巧克力豆（代可可脂）,Japanese imports of zero food Gutian strawberry flavor chocolate barley 13g barley / chocolate beans (on behalf of cocoa butter)
3635,79023649,耐威克 宠物天然粮 比熊狗粮 成犬 5kg+3包零食,Niveck pet natural food dog bear dog food 5kg + 3 bags of snacks
3636,98341702,Ferrero Rocher费列罗榛果威化糖果巧克力礼盒8粒心形装100g,Ferrero Rocher Ferrero Rocher candy chocolate candy gift box 8 grain heart 100g
3637,79842260,草原力生 内蒙古羊杂动物内脏土黄牛肉生鲜生牛肚可切牛肚丝 1kg,"Inner Mongolia, Inner Mongolia sheep intestines turkey intestines soil raw beef tripe beef belly tripe wire 1kg"
3638,80881612,马来西亚进口 一百份 什果果汁软糖 1000g,Malaysia imports one hundred fruit marshmallows 1000g
3639,95208095,旺旺 旺仔牛奶（6罐）+o泡果奶（原味2罐）年货礼盒 儿童早餐奶组合装 245ml*8,Want Want Aberdeen milk (6 cans) + o foam fruit milk (original 2 cans) New Year gift box breakfast milk combination 245ml * 8
3640,79844560,美加佳 冷冻刺身土耳其红螺切片 100g 盒装 海鲜水产,US Jia Jia frozen sashimi Turkish red snail slices 100g box seafood
3641,73660399,【京东超市】百食乐(BAISHILE)宠物零食狗狗零食磨牙洁齿提高免疫力牛肉洁齿棒400g,【Jingdong Supermarket】 100 food (BAISHILE) pet snacks dog snacks teeth cleaning to improve immunity beef toothpick 400g
3642,73658910,【7仓春节正常发货 买3免1】派得 金毛狗粮牛肉味成犬狗粮20kg,[7 warehouse Spring Festival normal delivery to buy 3 free 1] Golden Retriever dog food distribution dog food dog 20kg
3643,73659153,麦富迪狗零食泰迪金毛幼犬洁齿磨牙棒 宠物训犬奖励肉零食 清口香奶味磨牙棒,McDuffy dog ​​snacks Teddy golden hair puppy tooth cleaning teeth stick pet training dog reward meat snacks Qingkou fragrant milk molar stick
3644,90316550,小米Note2 全网通 尊享版 6GB内存 128GB ROM 亮黑色 移动联通电信4G手机,Millet Note2 Full Netcom enjoy version 6GB memory 128GB ROM bright black mobile Unicom Telecom 4G phone
3645,79842803,良品铺子 风味猪肉脯 自然片 肉脯肉干 休闲零食100g,Good shop shop flavor pork dried natural dried meat snacks casual snacks 100g
3646,95213571,【京东超市】 不二家 桶装 果味/牛奶味/巧克力味棒棒糖 60支 多规格 桶装 香醇牛奶+乳酸牛奶 348g,[Jingdong supermarket] not two barrels fruit flavor / milk taste / chocolate flavor lollipops 60 more specifications barrel mellow milk + lactic acid milk 348g
3647,79493771,(8/4-8号期间不发货，勿拍）【好时/贝客诗】 夹心黑巧克力125g*2袋装 水果夹心巧 蓝莓味+石榴味,"(8 / 4-8 during the period of delivery, do not shoot) [good / Beike Shi poetry sandwich dark chocolate 125g * 2 bagged fruit sandwich clever blueberry + pomegranate"
3648,86954406,杨大爷 后腿腊肉200g烟熏四川特产腊肠腊味,Yang uncle hind bacon 200g smoked Sichuan specialty sausage sausage
3649,79839675,客来客往 新鲜水果香蕉 5斤装包邮,Passengers to fresh fruit banana 5 pounds installed shipping
3650,79845802,【京东超市】七河源 薏仁米450g （桶装 无添加 小粒薏米 东北 五谷 杂粮 粗粮 桶装 大米伴侣）,[Jingdong Supermarket] Heyuan River barley 450g (barrel without added small grains barley coarse grains barrels rice mate)
3651,79846690,乐活氏 有机燕麦米600g 　健康杂粮　 真空包装,Lotto organic oats 600g healthy cereals vacuum packaging
3652,95491297,阿尔卑斯棒棒糖20支袋装200g 圣诞节零食糖果 热带水果味,Alps lollipops 20 bags 200g Christmas snacks candy tropical fruit flavor
3653,73681740,宠飞扬狗零食 宠物零食小型犬幼犬成犬磨牙棒洁齿骨 海藻牙刷 单支,Pet flying dog snacks pet snacks small dogs puppies adult molar teeth clean teeth tooth seaweed toothbrush single
3654,79293964,德芙（Dove） 丝滑牛奶140g巧克力永生花款礼盒 情人节礼物,Dove Silky Milk 140g Chocolate Eternal Flower Gift Box Valentine's Day gift
3655,79850270,聪厨 牛腩煲 冷冻熟食 400g/碗 方便菜 加热即食 湖南特产,Cong kitchen sirloin pot frozen cooked 400g / bowl instant cooking instant Hunan specialty
3656,73658915,海洋之星 深海鱼幼犬狗粮 天然无谷美毛粮 1.5kg/小颗粒,Ocean Star deep-sea fish puppies dog food natural grain-free United States grain 1.5kg / small particles
3657,73659942,优朗成猫理想体态天然海藻鸡肉糙米加菲英短波斯暹罗英吉拉猫粮 2公斤,Youcheng perfect cat ideal body shape natural seaweed chicken Brown rice Garfield short Persian Siam Yingjila cat food 2 kg
3658,73681923,12袋欢虎仔三文鱼金枪鱼海洋鱼味猫零食肉粒包湿猫粮罐头成猫幼猫 欢虎仔猫咪三文鱼12袋,12 bags Huh Hu Tsai salmon tuna marine fish cat snacks pellets wet cat food cans kittens kittens kitten Kitten Kitten salmon 12 bags
3659,79842126,新疆特产阿曼尼莎 薄皮核桃 500g/袋,Xinjiang specialty Amanita thin walnut 500g / bag
3660,79846040,老北京特产红螺1000g休闲零食大礼包传统糕点蜜麻花糖葫芦驴打滚果脯,Old Beijing specialty red conch 1000g casual snacks spree traditional confectionery honey twist candied donkey roll preserved
3661,73656815,顽皮进口猫罐头湿粮 富力鲜海洋海洋鱼罐头85g*24罐 混合口味（口味随机发）,Naughty imported cat canned wet food Fuli fresh ocean fish canned 85g * 24 cans mixed taste (random taste)
3662,73660516,皇家 (royal canin) 狗粮 吉娃娃 成犬粮 小型犬成犬 C28 1.5kg,Royal (canine) dog food chihuahua adult dog food dog C28 1.5kg
3663,73681962,路斯猫罐头170g金枪鱼鸡肉蟹肉猫咪湿粮罐头湿粮包成猫幼猫猫零食 金枪鱼+明虾,Lusi Canned Cats 170g Tuna Chicken Crab Cat Wet Food Canned Wet Food Packages Cats Kittens Cat Snacks Tuna + Prawns
3664,79293702,绿箭无糖薄荷糖 金属瓶装铁盒便携清新口气零食整盒35粒23.8g*15瓶 原味薄荷,Green Arrow sugar-free peppermint metal bottle box portable fresh breath snacks whole box 35 tablets 23.8g * 15 bottles of plain mint
3665,79845772,吴大嫂 经典牧歌系列水饺 猪肉茴香口味 800g （40只）,Sister Wu series of classic pastoral series dumplings pork fennel flavor 800g (40)
3666,96514309,彩虹暖手宝双插手卡通图案毛绒电热水袋充电式暖宝安全防爆已注水暖水袋,Rainbow hand warmer double plug hand cartoon pattern plush electric hot water bottle rechargeable warm treasure safety explosion-proof water plumbing water bag
3667,81215105,康吉牌（kohetbi） 巧克力榛仁夹心巧克力糖果俄罗斯进口 500g*2装（1000g） 榛仁黑巧克力夹心,Kohetbi chocolate hazelnut sandwich chocolate candy Russia imported 500g * 2 loaded (1000g) hazelnut dark chocolate sandwich
3668,101690275,百草味 爆浆果汁软糖45g QQ糖葡萄橡皮糖喜糖 休闲零食水果糖 MJ 草莓味,Baicao flavor burst marshmallow 45g QQ sugar grapes gummy candy casual snack fruit sugar MJ strawberry flavor
3669,79841349,【京东超市】金龙鱼 南方米 籼米 长粒米 臻选丝苗米大米5kg,[Jingdong supermarket] Arowana South rice indica rice long grain rice Zhen silk seedlings rice 5kg
3670,79841884,【京东超市】方家铺子_莲子 500g/袋 湖南湘潭特产白莲子 湘莲子,[Jingdong supermarket] square shop _ lotus seed 500g / bag Hunan Xiangtan specialty lotus seed
3671,75614526,猫布丁 猫罐头 黑沙猫零食Hemosa海洋鱼湿粮猫果冻奖励猫咪 25G*8粒 扇贝柱口味,Cat Pudding Cat Canned Black Sand Cat Snacks Hemosa Ocean Fish Wet Food Cat Jelly Reward Cats 25G * 8 scallop column taste
3672,79846705,原味玫瑰鲜花糕150g 云南特产传统糕点 鲜花蛋糕礼盒 25g*6 松软可口 美味难挡,Original rose flower cake 150g Yunnan specialty traditional cake flower gift box 25g * 6 delicious
3673,79850258,蜀道香 肉干肉脯 休闲零食 猪肉零食麻辣猪脆骨108g,"Shu Road, meat, dried meat, dried meat snack pork spicy pig biscuits 108g"
3674,73657180,金赏猫罐头 宠物猫咪罐头 金枪鱼系列整箱装170g*5罐装 金枪鱼+丁香鱼170g*5罐,Gold Cats Cats Pets Cats Canned Tuna Series FCL 170g * 5 canned tuna + clove fish 170g * 5 cans
3675,79851007,乐事（Lay's）无限薯片 零食 休闲食品 鲜浓番茄味104g罐装 百事食品,Lay's Infinite Potato Chips Snacks Snacks Fresh Tomatoes 104g Canned Pepsi Foods
3676,79847150,【御食园】北京特产御食园栗羊羹500g 羊羹糕栗子羹点心 北京特色小吃甜点休闲零食,[Royal Food Garden] Beijing specialty Royal Garden Chestnut 500g Yang Nan cake Chestnut cake snack snacks Beijing snack snacks
