,product_id,product_name,product_name_en
818,79295580,费列罗巧克力礼盒装七夕情人节生日心形巧克力创意礼物送女友 可人粉,Ferrero Rocher chocolate gift box installed Tanabata Valentine's Day birthday heart-shaped chocolate gift to his girlfriend Keren
819,73659194,皇家狗粮 PD30贵宾成犬狗粮3kg/7.5kg 宠物泰迪狗粮 贵宾成犬粮7.5kg,Royal dog food PD30 VIP adult dog food 3kg / 7.5kg pet Teddy dog ​​food VIP adult dog food 7.5kg
820,79293730,德芙（Dove） 德芙巧克力礼盒装新年货大礼包批发糖果情人节礼物,Dove (Dove) Dove chocolate gift box New Year gift wholesale candy Valentine 's Day gift
821,73997888,皇家(royal canin) 狗粮 大型犬奶糕 幼犬狗粮 MAS30 15kg,Royal (canine) dog food large dog puppies dog food MAS30 15kg
822,79840586,美果汇 陕西可吸红啤梨2.5kg 梨子 约20个左右 啤梨 太婆梨 水果,The United States Department of fruit can absorb red beacon in Shaanxi pear 2.5kg Pear about 20 or so Taiwanese pear fruit
823,79844558,尊富 金勾鱼翅 1盒 总重100g,Respect gold fins shark fin 1 box total weight 100g
824,79294359,徐福记 水果夹心棉花糖500g结婚庆喜糖混合散装零食品年货糖果批发,Hsu Fu Ji fruit sandwich cotton candy 500g wedding celebration candy mixed bulk zero food wholesale candy
825,108944265,法国进口 德菲丝（Truffles）松露形代可可脂巧克力 浓情古典型 100g,France imported truffles truffle chocolate cocoa chocolate classic thick 100g
826,80551514,西域美农 休闲零食 蜜饯果干 新疆特产 干果果脯 无花果干500g/袋,Western agricultural snack snacks candied fruit dried Xinjiang specialty dried fruit dried fig dried 500g / bag
827,79844204,买一送一同款 德丞食品 五香烧鸡500g/盒 山东特产 鸡肉熟食 德州扒鸡正宗烧鸡道口烧鸡,Buy one get one with Decheng food spiced chicken 500g / box Shandong specialty chicken cooked Texas braised chicken authentic chicken crossing broiled chicken
828,79843718,【预售】香港美心流心奶黄月饼进口港式流沙蛋黄美心月饼中秋礼盒360g,[Pre-sale] Hong Kong Maxim's flow of milk yellow moon cakes imported Hong Kong quicksand Emerald Mooncake Mooncake Gift Box 360g
829,91620720,百草味 冷吃熟食牛肉脯麻辣零食卤味特产 香辣味牛肚100g,Baicao taste cold eat cooked beef spicy snacks spicy flavor Tripe 100g
830,79293785,彩虹超大棒棒糖 千纸鹤礼盒300g糖果送女友生日创意礼物万圣七夕圣诞情人节零食 综合果味,Rainbow Lollipop Thousands of cranes gift box 300g candy to send girlfriend birthday creative gifts Halloween Tanabata Christmas Valentine's Day snacks comprehensive fruit flavor
831,74330093,好主人 萨摩耶银狐通用型幼犬粮专用粮美毛去泪痕补钙天然粮狗粮5斤 全营养配方 不吃包退,Good owner Samoyed silver fox General puppies food grains for the United States to the United States to the natural calcium food grain tear 5 pounds nutrition package does not eat Baotui
832,87480558,【3免1】七彩屋 狗狗衣服冬 泰迪比熊贵宾两脚衣服猫咪宠物用品 MM豆 XS号 体重1-2斤内,[3 free 1] colorful house dog clothes winter Teddy Bears VIP two legs clothes cat pet supplies MM beans XS weight 1-2 kg
833,79847368,尊富 佛跳墙方便菜礼盒装6人份 总重量1488g,Buddha Fucha jump wall convenience food gift box 6 people The total weight of 1488g
834,89147759,【买三免一】七夕节纯可可脂手工黑巧克力礼盒零食 原味生巧克力礼盒装送女友 纯可可脂手工黑巧克力零食,[Buy three free one] Tanabata Festival pure cocoa butter handmade dark chocolate gift snacks raw chocolate gift box delivery Girlfriend pure cocoa butter handmade dark chocolate snacks
835,79841494,密园小农 墨西哥牛油果 5个装 单枚约160g,Miu Miu Mexican farmer five installed single about 160g
836,81591671,德芙巧克力礼盒装七夕情人节中秋节教师节表白生日礼物零食品送女友 圆形36粒,Dove chocolate gift box installed Tanabata Valentine's Day Mid-Autumn Festival teachers day birthday gift zero food delivery girlfriend round 36 tablets
837,79843376,湖南老字号马复胜 大花片 猪耳朵 长沙特产传统小吃零食 360g,Hunan old Ma Fusheng large flower pig ears Changsha specialty snacks snacks 360g
838,79294762,【新年货】三星 Galaxy S8+（SM-G9550）4GB+64GB 谜夜黑 移动联通电信4G手机 双卡双待,[New Year] Samsung Galaxy S8 + (SM-G9550) 4GB + 64GB mystery black mobile Unicom Telecom 4G mobile dual SIM dual standby
839,89435051,梦佰莎2016秋冬季新款女休闲小白鞋内增高韩版乐福鞋时尚百搭厚底单板鞋KY-C-B66汇燕 白色 35,Dream Bai Sha 2016 autumn and winter new female casual white shoes increased Korean version of Lo Fu shoes fashion wild thick sole shoes KY-C-B66 Hui Yan White 35
840,74417225,喜宝（HiPP） 磨牙饼干婴幼儿磨牙棒 婴儿饼干有机高钙宝宝零食德国进口 有机高钙磨牙饼干单盒装150g,Hipp (HiPP) molar biscuits infant molar teeth baby biscuits organic calcium baby snacks German imports of organic high calcium molar cookies single box 150g
841,79490141,万颐狗狗零食 幼犬美毛补钙狗咬胶香浓奶酪球200g/盒,Wan Yi puppy dog ​​puppies beauty hair chewing calcium dog chew fragrant cheese ball 200g / box
842,79846487,【河北馆】赵县特产雪花梨皇冠梨鸭梨 新鲜水果2.5kg装 产地直发 雪花梨6只,[Hebei Museum] Zhaoxian specialty pear Crown pear pear fresh fruit 2.5kg installed Origin straight hair snowflake pear 6
843,73746323,麦豆（Madden）宠物狗粮 幼犬全犬种通用狗狗主粮 蔓越莓水果宠物狗天然粮 小型幼犬狗粮500g,Madden dog food dog puppies all kinds of dogs common dog staple Cranberry fruit pet dog natural food puppies dog food 500g
844,73658871,【京东超市】麻瓜宠物狗粮幼犬成犬批发通用型狗粮400g*6袋麻瓜流浪狗粮,[Jingdong Supermarket] Muggle dogs and cats puppies adult dog food wholesale General Dog Food 400g * 6 bag Muggle Stray Dog Food
845,74813920,麦富迪Myfoodie宠物猫粮天然进口鱼块金枪鱼成猫粮1.7kg,Mai Fu Di Myfoodie pet cat food natural imported tuna into cat food 1.7kg
846,79842024,老城南 川味腊肉430g 四川成都特产烟熏腌腊 真空包装原味年货腊肉 430g川味腊肉,"Nanchang, Sichuan, Bacon Bacon 430g Sichuan specialty smoked cured vacuum packed original flavor noodle bacon 430g Sichuan bacon"
847,91032851,【新年货】天语（K-TOUCH）T5 双屏翻盖 大屏手写 超长待机 移动联通2G 老人手机 黑色,[New Year] Amagatarai (K-TOUCH) T5 dual-screen flip large screen handwriting long standby Mobile Unicom 2G cell phone black
848,73746356,泰国进口希宝黑金罐海洋鱼鰹鱼小银鱼猫罐头75gx6罐 混合口味,Thailand imported Hebao black gold pot marine fish bonito small silverfish cat cans 75gx6 cans mixed taste
849,79843061,优恦鲜 青岛熟冻章鱼足 1只 150-250g 袋装,Excellent 恦 fresh Qingdao cooked octopus foot 1 150-250g bags
850,80164006,俄品多俄罗斯进口巧克力大头娃娃巧克力块状阿伦卡牛奶巧克力糖黑巧克力100g榛仁 牛奶100g*1块,Russia imported more pieces of chocolate Russian doll chocolate chunks aluka milk chocolate candy black chocolate 100g hazelnut milk 100g * 1
851,99482296,【京东配送】大四喜牛轧糖罐休闲零食特产糖果花生糖 绿茶蔓越莓巴旦木口味牛奶糖 台湾风味奶糖 花生,[Jingdong delivery] Sizi nougat casual snacks specialty candy peanut candy green tea Cranberry Pakistani Dan taste milk sugar Taiwan flavor toffee peanut
852,79844268,闲耕农场 土鸭 净重约1.2kg 整只装 高山散养老鸭,Free-plowing farm ducks net weight of about 1.2kg only installed alpine free-range duck
853,79844745,知味观 感恩大礼包 杭州味道 东坡肉叫花鸡糯米藕武林熬鸭绿豆糕组合礼包 年货伴手礼包,Known taste gratitude spree Hangzhou flavor Dongpo meat called chicken glutinous rice lotus root Wuliang duck green bean cake package gift package New Year hand package
854,80698753,Dove德芙巧克力排块生日礼物零食满包邮 80g 口味拼或备注留言18条整盒,Dove Dove chocolates row birthday gift snacks over 80g flavor fight or leave a message 18 boxes
855,79840712,月饼礼盒稻香村月饼礼盒中秋礼品600g 稻香福韵 蛋黄莲蓉,Moon cake gift box Daoxiang village moon cake gift box gift 600g Daoxiang Fu Yun egg yolk lotus
856,79843064,沙沫 冰鲜短腿章鱼八爪鱼八带250g 新鲜活海鲜加工,Shamo chilled octopus octopus eight with fresh 250g seafood processing
857,74330071,澳洲Cesar西莎/西沙 主厨系列 狗狗罐头宠物湿粮 花椰洋芋煎小羊排 100g*6,Cesar Australia Cesar / Xisha Chef Series dog canned pet wet corn coconut fried lamb ribs 100g * 6
858,74222263,优朗犬用泰迪贵宾鸡肉鲜蔬狗狗罐头零食湿粮铝盒装 24罐*100g,Youyou dog with Teddy VIP chicken fresh dog canned snacks wet food aluminum boxed 24 cans * 100g
859,79851999,楼兰蜜语_每日坚果750g 每日果仁 核桃 坚果 果干 混合坚果仁 坚果礼盒零食,Loulan honey _ daily nuts 750g daily nuts walnut nuts dried fruit mixed nut nuts nuts gift boxes snacks
860,80521344,味它狗零食猫零食什锦小骨骨头形状磨牙骨洁齿磨牙棒宠物零食150g,Taste it Dog Snacks Cat Snacks Assorted Small Bones Shape Molars Teeth Moxibustion Pet Snacks 150g
861,97459535,都市牧场维c爽口含片喉片水果味压片糖果 话梅糖水果糖润喉糖零食 口香糖 柠檬味45gX4,Urban pastoral dimension c refreshing lozenge lozenge fruit-flavored candy words plum sugar fruit sugar throat sugar snacks chewing gum lemon 45gX4
862,79843368,湖南浏阳特产 百年浆果 辣味+原味紫苏酸枣500gX2野生酱果 酸枣粒 酸辣零食,Hunan Liuyang specialty Centennial berry spicy + original purple perilla jujube 500gX2 wild jujube tablets spicy snacks
863,73658526,浦力顿 狗粮全犬成犬幼犬粮 泰迪金毛萨摩耶宠物粮 狗粮 成犬狗粮 幼犬粮 狗主粮 犬主粮 10kg装,Pu Lidun dog food dogs dog puppy food dog Teddy Jin Mao Samy Pet dog food dog food puppies dog staple food dog staple food staple food staple 10kg
864,79493689,思泽 大红绸红布布料喜事婚庆庆典彩旗布料开业剪彩大红花绸布面料 红色绸布每米,Sze Chak red silk fabric wedding wedding celebrations bunting cloth cut Ribbon Saffron silk fabric red silk per meter
865,103734801,大白兔（dabaitu） 大白兔奶糖200克+牛轧糖200克送礼盒送礼袋圣诞元旦礼物糖果 马车款,Rabbit (dabaitu) Rabbit 200 grams of milk + nougat 200 g gift box gift bag Christmas New Year's gift candy carriage
866,87707233,【顺丰配送】德芙情人节巧克力礼盒香皂玫瑰花漂流瓶糖果送女朋友生日礼物年货糖果礼品,[SF] Deliver Valentine's Day chocolate gift box soap roses drift bottles of candy to send girlfriend birthday gift New Year candy gift
867,73682032,博士高牙擦骨头狗狗磨牙棒幼犬成犬泰迪金毛哈士奇零食中号单支 牛肉味一根,Dr. high teeth rub bones dog teething stick puppies adult dog Teddy Jin Mao Huskies snack medium single beef flavor a
868,73657775,牛油果猫粮 幼猫助长 低敏天然粮通用型猫咪主粮小猫1.5kg,Avocado cat food kittens contribute to low-sensitivity natural food staple cat kitten 1.5kg
869,79296223,瑞士莲 进口 特醇排装50%70%78%85%90%99% 黑巧克力 休闲零食 特醇99% 50克,Swiss lotus import special alcohol 50% 70% 78% 85% 90% 99% Dark Chocolate Snacks Special Alcohol 99% 50g
870,89800310,包邮大波板糖圣诞节礼物 棒棒糖果礼盒装德芙休闲零食年货生日送男女生闺蜜创意礼物 包邮,Big wave of sugar Christmas gift lollipops gift box Dove casual snacks New Year birthday boys and girls send girlfriends creative gift
871,79845590,【冰鲜】 智利进口冰鲜三文鱼刺身300g 盒装 海鲜水产,Chilled Chile imported chilled salmon sashimi 300g boxed seafood
872,79296490,【新年货】小辣椒 红辣椒Q5+ 白色 全网通 移动联通电信4G手机 双卡双待,[New Year] pepper red pepper Q5 + full Internet access mobile Unicom Telecom 4G dual sim dual standby
873,79847378,【汕头馆】朱世福广东潮汕特产墨鱼丸子400g 烧烤火锅食材食品,[Shantou Museum] Zhu Shifu Guangdong Chaoshan specialty cuttlefish balls 400g barbecue pot food ingredients
874,80367366,【京东超市】南北家珍 虾皮虾米海产干货 70g,[Jingdong supermarket] North and South home Jane shrimp shrimp dried seafood 70g
875,81442488,Dove德芙什锦装牛奶榛仁葡萄干及黑巧克力276.5g礼盒装碗装 香浓黑巧克力（冰袋+泡沫箱）,Dove Dove assorted milk and hazelnut raisins and dark chocolate 276.5g Gift Box Bowl with fragrant dark chocolate (ice bag + foam box)
876,79842735,六必居旗舰店 盐渍杏仁85g×6 北京特产咸菜小吃 酱菜 精制小菜 下饭菜,Liu Biju flagship store salted almond 85g × 6 Beijing specialty pickles snack pickles refined dishes under meals
877,79296265,意大利费列罗榛果威化费雷罗金莎巧克力费力罗健达奇趣蛋情人节礼品礼盒送女友圣诞节礼物 费列罗96粒(婚庆装）,Italy Ferrero hazelnut Wei Ferrero Rocher Jin Ferrero Rochero fun Trinidad and Tobago children's gift Christmas gift Ferrero 96 grains (wedding)
878,79295962,80后经典怀旧零食品 客嘟麦清凉奶糖薄荷味 休闲糖果零食 整盒16g*36条,80 classic nostalgia zero food customer Mai Mai cool milk sugar mint flavor leisure candy snacks whole box 16g * 36
879,89604539,百瑞源 宁夏头茬枸杞中宁免洗红枸杞子特优级216g*2袋,100 Ruiyuan Ningxia head of wolfberry Ning Ning red medlar free wash special premium 216g * 2 bags
880,73681392,多格萨萨蜜 宠物食品 猫咪零食 50g*5袋鸡肉猫棒 营养肉干,多 格萨萨 honey pet food cat snacks 50g * 5 bags of chicken cat sticks nutrition dried meat
881,79840463,星华源 内蒙特产精品手撕牛肉干500g休闲零食风干牛肉肉干肉铺 原味,Star Huayuan Inner Mongolia specialty boutique shredded beef jerky 500g casual snacks dried beef meat dry meat shop original flavor
882,74813858,蓝氏（LEGEND SANDY）天然狗粮 鸡肉燕麦全犬粮 大小型犬粮 美毛15KG,Blue's (LEGEND SANDY) natural dog food chicken oats the whole breed of small and medium-sized dog food beauty hair 15KG
883,79842188,汇果洲 美国车厘子450g (果径约26-28mm) 进口樱桃新鲜水果,Hui Guo Chau US car cherry 450g (diameter about 26-28mm) imported cherry fresh fruit
884,73746263,皇家 royalcanin 宠物狗粮CC优选成犬粮 8kg*2,Royal royalcanin dog food CC preferred adult dog food 8kg * 2
885,79493685,德芙巧克力丝滑牛奶4.5g6粒爱心礼盒装婚庆结婚喜糖成品含糖果商务父亲节七夕节生日礼物团购 深紫色,Dove chocolate silky milk 4.5g6 tablets love gift box wedding wedding candy products containing candy business Father's Day Tanabata Festival birthday gift buy deep purple
886,79840637,【京东超市】古松 gusong 烹调玉米淀粉400g,[Jingdong supermarket] Gusong Gusong cooking corn starch 400g
887,73660124,稻田村 磨牙饼干 婴儿磨牙棒饼干 婴儿辅食多重水果口味宝宝零食100g 香橙,Paddy field molars biscuits baby molars stick biscuits baby food supplement multiple fruit flavors baby snacks 100g orange
888,92783482,魅族 魅蓝E2 4GB+64GB 全网通公开版 曜石黑 移动联通电信4G手机 双卡双待,Meizu charm blue E2 4GB +64 GB public Netcom Obsidian Black Mobile Unicom Telecom 4G mobile dual SIM dual standby
889,79842562,安井 杂粮包 800g （约27个）,Anjing grains package 800g (about 27)
890,108042086,美图（meitu） 美图T8s手机 全网通4G美颜拍照手机 暗夜紫 4G+128G 官方标配,Meitu (meitu) meitu T8s mobile phone Netcom 4G beauty camera phone purple night purple 4G + 128G official standard
891,87707181,德芙Dove精心之选多种口味巧克力礼盒 糖果巧克力 圣诞年货情人节春节教师节礼物 280g（本产品不含礼品袋，请以收到实物为准）,"Dove Dove carefully selected variety of flavors chocolate gift box candy chocolate Christmas New Year Valentine's Day Teacher's Day gift 280g (This product does not contain gift bags, please receive the kind prevail)"
892,89435003,梁丰酸奶卡布奇诺麦丽素巧克力(代可可脂巧克力制品)糖果怀旧零食品巧克力豆 酸奶麦丽素20g,Liang Feng yogurt Cappuccino Melissa chocolate (on behalf of cocoa butter chocolate products) candy nostalgia zero food chocolate bean milk marijuana 20g
893,79841200,大洋世家 冷冻巴沙鱼柳 600g 2-3片 袋装 烧烤食材 海鲜水产,Ocean family Frozen Basha fish fillet 600g 2-3 bags bags of barbecue ingredients seafood and fisheries
894,79839644,【现货】湖北秭归夏橙脐橙橙子 新鲜水果 2.5kg,【Stock】 Orange Zigui Summer Orange Orange fresh fruit 2.5kg
895,73657352,【到手价210 2件9折 3件8折】伟嘉猫粮成猫猫粮海洋鱼味10kg 海洋鱼味,[210] to reach the price of 2 10% off 10% off] Wei Jia cat food staple food catfish marine fish 10kg marine fish
896,88812271,德芙Dove巧克力 糖果巧克力 碗装 多种口味可选 醇黑66%252g,Dove Dove Chocolate Candy Chocolate Bowl Various flavors Optional Alcohol Black 66% 252g
897,100582366,宏源 京东配送 陈皮糖装结婚喜糖果零食水果糖零食大礼包酸甜硬糖小吃 休闲零食 355g/袋 约130颗,Hongyuan Jingdong distribution crisp candy with wedding candy snacks fruit sugar snacks gift bag sweet and sour hard candy snack snacks 355g / bag about 130
898,79151573,路斯罐头375g*6罐 宠物湿粮狗粮伴侣泰迪金毛幼犬妙鲜狗肉粒包 鸡肉高能,Lusi cans 375g * 6 cans pet wet grain dog food partner Teddy golden hair puppies wonderful fresh dog meat package chicken high energy
899,79296743,陈李济 休闲零食蜜炼枇杷润喉糖 铁盒水果糖果28.8g,Chen Li Ji leisure snacks honey loquat mozart sugar box fruit candy 28.8g
900,79842792,乌苏啤酒（wusu）新疆乌苏啤酒绿乌苏330ml×12听,Wu Su beer (wusu) Xinjiang Wu Su beer green Wusu 330ml × 12 Listen
901,91032962,美国进口柯克兰（Kirkland）科克兰 夹心巧克力豆年货送礼春节零食 杏仁扁桃仁夹心巧克力豆1.36kg,United States imports Kirkland Kirkland sandwich chocolate beans New Year gifts Spring snacks almond almond sandwich chocolate beans 1.36kg
902,79493545,【沃尔玛】卡文迪-哈维 德国进口 硬质糖果 含有多种口味 混合水果味 200g,[Wal-Mart] Cavendish - Harvey Germany imported hard candy contains a variety of flavors Mixed fruit 200g
903,73660060,多滋多乐宠物零食狗狗零食高蛋白泰迪贵宾金毛训练零食芝麻鸡肉圈400g,Dove more pet snacks dog snacks high protein Teddy VIP golden hair training snacks sesame chicken ring 400g
904,80164032,马来西亚进口 一百份HARICO几何形酸味软糖 150g,Malaysia imports one hundred HARICO Gelatin Sour Gum 150g
905,79295437,德芙Dove巧克力排块巧克力 糖果巧克力 42g 柠檬曲奇白巧克力42g*3条,Dove Dove chocolate block chocolate candy chocolate 42g lemon cookie white chocolate 42g * 3
906,95491314,德芙巧克力喜庆红丝滑牛奶散装4.5g 结婚礼喜糖婚庆散装批发 德芙脆香米散称500g,Dove chocolate festive red slippery milk bulk 4.5g Wedding Ceremony Wedding candy bulk bulk wholesale Dove crispy rice 500g
907,73953713,路斯（luscious） 宠物狗狗零食品训练奖励零食泰迪金毛幼犬磨牙奖励零食优加 钙奶棒缠肉200g,Luscious pet dogs zero food training reward snacks Teddy Golden Retriever puppy molar reward snacks excellent calcium milk stick meat wrapped 200g
908,80164073,日本进口甘露牌铅笔形糖果(水果味)80g 培养宝宝孩子学习兴趣零食 一袋,Japan imported nectar brand candy-shaped candy (fruit flavor) 80g training baby children learning interest snacks a bag
909,97103839,梁丰脆香黑麦丽素巧克力球朱古力300g(30gX10包) 巧克力部分含72%可可固形物,Liang Feng Crisp Chamomile Li Chocolate Ball Chocolate 300g (30gX10 package) chocolate with 72% cocoa solids
910,107726416,赛梦（CEMOI）巧克力 100g赛梦72%黑巧克力,CEMOI Chocolate 100g Dreams 72% dark chocolate
911,79296836,新娘进门口地垫脚垫布置 玄关垫红婚房地毯门垫婚庆结婚用品 玫瑰双喜大号80*50cm,Bridal entrance mats Ottomans arranged porch mats red wedding carpet doormat Wedding supplies rose Double happiness large 80 * 50cm
912,79339128,巧克力礼盒装花巧恋语圣诞节礼物生日创意礼品,Chocolate gift box flowers spell Christmas gifts birthday creative gifts
913,79294450,口力trolli橡皮糖果汁软糖9款汉堡糖儿童好吃的水果QQ糖果500g 水果味500g,Oral force trolli Rubber candy marshmallows 9 Burger sugar Children delicious fruit QQ candy 500g Fruit 500g
914,79839977,晨盟黑糖糍粑340g*20袋 糯米手工糍粑四川特色小吃红糖糍粑糕点 火锅店小吃点心,Morning League brown sugar 糍 粑 340g * 20 bags of glutinous rice handmade 糍 粑 Sichuan specialty snacks brown sugar 糍 粑 pastry hot pot restaurant snacks
915,74417436,【京东超市】耐威克（Navarch） 宠物狗粮 天然粮吉娃娃狗粮成犬粮5kg,[Jingdong supermarket] Narcotics (Navarch) pet dog food natural grain Chihuahua dog food dog food 5kg
916,82616849,德芙 mms牛奶巧克力豆全家桶碗装 mm豆儿童礼物糖果零食270g3桶 3桶花生牛奶混合巧克力豆,Dove mms milk chocolate beans whole family barrel bowl mm beans children gifts candy snacks 270g3 barrels 3 barrels of peanut milk mixed chocolate beans
917,79296279,婚房布置装饰结婚庆用品婚房客厅脚垫田园风爱心地毯进门玄关垫卫浴地垫门垫 爱心红色款 爱心款尺寸55cm*44cm,Wedding room layout decoration wedding supplies wedding room living room floor mats pastoral wind love carpet door porch mat bathroom mat doormat love red paragraph love heart size 55cm * 44cm
918,81328027,不二家棒棒糖 切片糖果礼盒装情人节糖果创意礼物新年送女友男朋友年货糖果礼物 叮当猫款,Not only two lollipop slices candy gift box Valentine's Day candy creative gift New Year send girlfriend boyfriend New Year candy gift jingle cat models
919,79841907,思念 上汤小云吞 鲜美猪肉口味 400g （50只）,Miss the soup small wonton tasty pork 400g (50)
920,80121591,云南特产 德宏扒肉细饵丝 软糯不黏牙 刘佳方便干饵丝500g,Yunnan specialty Dehong Grilled meat thin bait soft waxy non-stick teeth Liu Jia convenient dry bait wire 500g
921,73681387,S&Q猫零食 宠物猫咪鳕鱼卷 丁香鱼干 丁香鱼干 80g,S & Q Cat Snacks Cat Catfish Clove Dried Clove Dried Fish 80g
922,90429137,不二家 奶糖果结婚庆喜糖 散装水果硬糖多种口味混合批发500g 9种口味混合 约120颗,Not only the two home candy candy marry candy bulk fruit hard candy mixed flavors wholesale 500g 9 kinds of taste about 120 mixed
923,73657148,伟嘉猫粮成猫猫粮海洋鱼味10kg,Wei Jia cat food cats into the ocean fish 10kg
924,79846117,包邮泰山杂粮煎饼山东煎饼特产礼盒手工小米玉米面饼大煎饼果子500g多省免运费,包邮 Tarzan grains Pancake Shandong specialty pancake gift box handmade small corn tortilla pancake 500g province free shipping
925,74053308,宝路 营养健康宠物犬用湿粮狗狗零食美妙鲜封包 幼犬鸡肉85,Po Road nutrition and health pet dogs with wet dog dog snacks wonderful fresh packets puppies chicken 85
926,79843497,【京东超市】意大利进口 意好味（East&West）酸奶酪沙拉酱250ml 果蔬沙拉酱,【Jingdong Supermarket】 Italy imported Italian flavor (East & West) yogurt salad dressing 250ml salad dressing
927,101035256,好想你 满199减120 红枣锦实礼盒1328g内置6袋礼盒 节日送礼礼盒红枣大礼包礼包,I miss you over 199 by 120 Jujube Jin gift box 1328g built-in 6 gift box holiday gift box jujube gift package
928,81215056,雅客伯尔牛奶巧克力三层夹心芝麻味 休闲怀旧零食 婚庆结婚喜糖糖果（代可可脂） 500g*2,Yakitori milk chocolate sandwich three sesame flavor nostalgia snacks wedding wedding wedding candy (on behalf of cocoa butter) 500g * 2
929,81327835,魅族 魅蓝5s 全网通公开版 3GB+32GB 玫瑰金 移动联通电信4G手机 双卡双待,Meizu charm blue 5s full Netcom public version 3GB + 32GB rose gold mobile Unicom Telecom 4G mobile dual SIM dual standby
930,79294181,健达奇趣蛋男孩女孩版建达出奇蛋进口巧克力趣趣味蛋儿童玩具零食 9个全女版英文版,Kin Daqi fun egg boy girl version of the built-in surprising eggs imported chocolate fun taste children's toys snacks 9 full version English version
931,79841278,月亮湾海参产品服务卡 （赠完为止）,Moon Bay sea cucumber product service card (gift only)
932,74544283,亨氏 (Heinz)宝宝辅食零食 婴儿谷物磨牙棒饼干 (6-36个月适用) 蔬菜磨牙棒64g,Heinz baby food snacks baby cereal molar stick biscuits (6-36 months) vegetable teeth 64g
933,79296459,森和园棉花糖夹心雪丽糍软糖100g*5袋 休闲零食包邮 香橙味5袋（100g*5袋）,Moriwa Park Cotton candy sandwich Shirley Gum 100g * 5 bags of casual snacks Orange flavor 5 bags (100g * 5 bags)
934,89329035,【好心情】迪士尼维尼熊水果牛奶口味儿童迷你棒棒糖68支桶装 蓝色罐,Good mood Disney Winnie the Poo fruit milk taste children's mini lollipops 68 barrels of blue cans
935,73656854,伟嘉 宠物成猫猫粮 海洋鱼味1.3kg,Wei Jia cat into cat food ocean fish 1.3kg
936,91493372,上海特产 纯正手工麦芽糖圆形250克 牛皮纸袋装 叮叮糖 敲敲糖 糖果 圆形麦芽糖,Shanghai specialty pure handmade maltose round 250 grams kraft paper bag diced sugar knock candy sugar round maltose
937,79296301,RIO 瑞士瑞怡乐无糖压片糖14g/盒 薄荷糖果润喉糖零食七口味包邮,RIO Rui Yi Lok sugar-free sugar tablet 14g / Box Mint candy throat snacks snacks taste seven
938,79845623,【京东超市】原装进口美多意大利两头尖直花通500g,[Jingdong Supermarket] imported the United States and Italy two sharp straight Hua Tong 500g
939,79296871,莫维斯硅胶防摔软壳男女款手机壳保护套红辣椒4A 脆香米,Mo Weisi Silicone shatter-resistant soft shell for men and women phone case protective cover red pepper 4A crispy rice
940,79293659,FKO薄脆休闲饼干袋装 焦糖味220g,FKO Crackers Snack Crackers bagged 220g
941,90019498,彩虹双人电热毯长1.6米X宽1.3米高温断电保护安全防水厚电褥子一键除螨,Rainbow double electric blanket length 1.6 m X width 1.3 m high temperature power protection security waterproof thick electric mattress a key addition to mites
942,95831403,【新年货】锤子 坚果Pro 128GB 细红线特别版 全网通 移动联通电信4G手机 双卡双待,[New Year] Hammer Pro 128GB fine red line special version of the entire Netcom Mobile Unicom Telecom 4G mobile dual card dual standby
943,79841310,三全 珍鲜灌汤水饺 猪肉大葱口味 450g（约30个） 2件起售,Sanquan Jane fresh soup dumplings pork green onion flavor 450g (about 30) 2 from the sale
944,79840301,聚果臻品 攀枝花凯特芒果 2.5kg装 3-4个 单果约625-830g,Poly fruit products Panzhihua Kate Mango 2.5kg Pack 3-4 single fruit about 625-830g
945,79295409,【京东超市】德芙巧克力糖果礼盒生日表白七夕情人节礼物 【京东配送】至紫不渝,[Jingdong supermarket] Dove Chocolate candy gift box birthday Tanabata Valentine's Day gift [Jingdong distribution] To the purple
946,95491313,AI-Gift 婚庆用品 喜糖袋/喜糖盒/宝宝满月糖袋（50个，红色，金色） 红色小号,"AI-Gift wedding supplies candy bag / candy boxes / baby full moon sugar bags (50, red, gold) red trumpet"
947,79295186,2月份到期乐天72%纯黑进口巧克力86g/罐韩国进口纯黑巧克力 高纯度巧克力,Due in February Lotte 72% pure black imported chocolate 86g / cans Korea imported pure dark chocolate high purity chocolate
948,92530026,【新年货】小米Note3 美颜双摄拍照手机 6GB+64GB 黑色 全网通4G手机 双卡双待,[New Year] millet Note3 beauty dual camera phone 6GB +64 GB Black Netcom 4G phone dual sim dual standby
949,79844094,美合 正宗新疆库尔勒香梨 6个 约600g 新疆香梨 梨子 新鲜水果,The United States authentic Xinjiang Korla pear 6 about 600g Xinjiang pear fresh fruit
950,79848098,聚鲜品 泰国进口蟹香鱼柳蟹腿肉500g,"Poly fresh Thai imported crabs, sweet fish crab leg meat 500g"
951,94059707,费列罗巧克力礼盒装情人节送女友送闺蜜送孩子七夕情人节礼物中秋节礼品,Ferrero chocolate gift box Valentine's Day send girlfriend send girlfriends to send children's Tanabata Valentine's Day gift Mid-Autumn Festival gifts
952,91283150,俄罗斯进口KDV牌荷兰焦糖夹心/炼乳夹心瓦夫饼干290g*2袋 蜂蜜拉丝华夫饼休闲食品 焦糖味290g*2袋,Russia imports KDV brand Dutch caramel sandwich / condensed milk sandwich Waffle 290g * 2 bags of brushed honey waffle snack caramel 290g * 2 bags
