,product_id,product_name
3275,79296439,德芙（Dove） 巧克力礼盒悦时刻846g 士力架M豆脆香米组合零食糖果 情人节年货礼盒
3276,101690214,比利时进口 倍喜多（Belgid’Or）莫卡软心黑巧克力礼盒 160克
3277,73656965,宝路 宠物幼犬狗粮 全犬种通用 牛肉味4kg
3278,97103837,赠品勿拍-法国进口赛梦黑巧72%巧克力48g
3279,74417391,美国嘉宝gerber婴儿宝宝零食星星泡芙嘉宝芝士条麻花饼干手指饼干磨牙棒米饼 嘉宝芝士条42g(8个月以上)
3280,89435033,森和园 棉花糖夹心雪丽糍软糖100g*5袋休闲零食5种味道可选夹心软糖包邮 草莓味5袋（100g*5袋）
3281,91283060,费列罗巧克力礼盒 费列罗金莎巧克力礼盒装 圣诞节日生日礼物 送女友 宝蓝色大礼盒
3282,73658773,【京东超市】虎豹 宠物狗粮通用型成犬粮 牛肉堡米饭 1kg
3283,79294690,彩虹杀蟑饵剂彩虹蟑螂药蟑螂诱饵连环杀蟑蟑螂诱捕器 3+1个装/盒5800新老款包装随机发货
3284,81068977,彩虹空气清新剂喷雾可用于房间 卫生间 客厅等处 茉莉香型 5208
3285,81509050,德芙夹心巧克力58粒礼盒装七夕情人节生日中秋节教师节礼物送女友零食品
3286,79847061,盐帮厨子 冷吃兔 2*180g 休闲零食麻辣兔肉特色小吃 现做现发
3287,79841755,【御食园】北京烤鸭御食园1120g果木烤鸭色泽红润 真空包装 送纸袋 烤鸭酱 荷叶饼
3288,79840105,【京东超市】金龙鱼 食用油 花生浓香食用调和油5L
3289,90424947,益达（Extra）水果口味56g*6瓶装京东定制装C款
3290,79296678,彩虹卫士洁厕宝自动冲洗蓝泡泡除臭去味洁厕灵厕所马桶清洁剂50g 洁厕宝4+1个装 R6201
3291,73659056,嘟嘟贝狗狗零食牛肉棒宠物食品牛肉条450g
3292,89329010,法芙乐（FAVOLA） 生巧克力手工抹茶松露礼盒装送女朋友情人节生日礼物巧克力礼盒 (抹茶+原味)混拼
3293,73681416,昵趣（Natruse）罐装洁齿骨 螺旋藻洁齿骨 罐装磨牙棒200g
3294,89147575,日本MUJI无印良品巧克力零食 草莓夹心棉花糖97g
3295,73858532,奥丁狗粮 工作犬通用型成犬狗粮20kg 金毛泰迪德牧
3296,79296661,Apple 苹果6 iPhone6 手机 4.7英寸 移动联通电信全网通 4G智能手机 金色 全网通标配 32GB
3297,79493813,流口水酸奶棒棒糖果380g*3盒 约300枝 儿时回忆怀旧童年糖果休闲零食儿童零A2
3298,79296259,炫迈水密西瓜紫葡萄跃动鲜果无糖薄荷口香糖28片根本停不下来 炫动薄荷味*9盒
3299,79844017,【京东超市】森王晶珍 黄豆 120g ( 大豆 豆浆豆 东北 五谷 杂粮 粗粮 豆浆原料 )
3300,73658060,麦富迪清口香洁齿骨220g 宠物狗狗训练零食狗咬胶泰迪狗狗磨牙棒洁齿棒 牛肉味
3301,102202511,2017潮女豆豆鞋平底单鞋新款潮女鞋圆头浅口豆豆女鞋KY-MF-1519QFALQ58 黄色 37
3302,79293773,【顺丰】赏味期2月 日本北海道ROYCE生巧克力礼盒 进口 送女友生日情人节礼物 原味 顺丰
3303,79296286,思泽 结婚红地毯一次性开业庆典婚庆婚宴用品步步有喜印花红色地毯 红色喜字 一米
3304,79848548,朱提 云南苦荞米茶 75gx2盒
3305,87480487,麦德好营养麦片年货巧克力福建零食燕麦糖婚庆喜糖礼包468g 原味468g*1袋
3306,80358420,靓贝猫粮 成猫幼猫牛肉味三文鱼天然粮 牛肉味三文鱼成幼猫粮500g
3307,97459552,正宗徐福记夹馅棉花糖 散装多口味结婚喜糖 休闲零食 儿童糖果佳品 500g蜜桃
3308,73659962,贵卡狗粮比熊成犬专用狗粮 天然粮美毛去泪痕 专业为爱宠量身订制 5KG（2.5KG两袋）
3309,80520766,展艺麦芽糖 饴糖糖稀搅搅糖麦牙糖烘焙牛轧糖原料 童年回忆 休闲零食 454g*3瓶
3310,80934784,盼盼 手撕面包 原味1000克 软面包整箱装
3311,79877445,口香糖好丽友木糖醇3+无糖口香糖花香味多口味木糖醇粒粒出休闲零食清新口气 101g檬萌C 1瓶
3312,73659928,Myfoodie麦富迪 宠物狗粮藻趣中大型犬粮狗泰迪狗粮全犬种通用粮牛肉味7.5kg 幼犬粮2.5kg
3313,108628761,莫维斯磨砂硅胶防摔手机壳手机套中国移动A2/M636 脆香米
3314,79845051,果荟 新西兰佳沛绿奇异果12个 单果约110-130g 猕猴桃
3315,79841782,卫龙 休闲零食 辣条 亲嘴烧 416g/袋（口味随机发货）
3316,73658870,多特思 鲜肉狗粮小型犬通用型 鸭肉补钙鲜肉粮湿粮3斤
3317,78308835,宠物狗狗零食 狗狗磨牙棒洁齿骨 狗骨头健齿狗咬胶 幼犬口腔除臭清洁牙齿钙奶棒 中号混合味15g*15支
3318,79848865,密园小农 新鲜蔬菜 娃娃菜 1斤装
3319,73681565,宝路钙奶棒宠物狗狗磨牙狗零食 浅黄色
3320,79295280,罗马尼亚进口 瑞士赫蒂纯特黑巧克力80g*5块 缤纷多味 特黑巧克力85%80g
3321,107441029,【婚庆用品】 彩旗 喜字拉花彩带条彩旗串旗三角旗婚礼户外院子布置结婚用品开业装饰用品 镂空喜字旗90米+50个25#灯笼-京东快递
3322,79295289,费列罗德芙巧克力礼盒装情人节新年礼物生日礼品
3323,91188460,费列罗巧克力礼盒装 费力罗七夕送女友情人节日礼物朋友生日礼物 金色尊贵大礼盒
3324,86736432,海南特产 南国 喜糖 零食 糖果 特浓椰子糖82g
3325,73658790,怡亲Yoken 宠物狗狗罐头湿粮 牛肉鲜肝375g*10
3326,73658266,麦富迪清口香洁齿骨综合味220g 宠物狗狗零食狗咬胶狗狗磨牙棒
3327,79840727,【京东超市】马来西亚进口 TATAWA 软馅曲奇饼干 提拉米苏巧克力味120g
3328,79851550,良品铺子 香酥大麻花160g 芝麻甜味 口感酥脆 美味休闲零食 好吃
3329,80361079,小米（MI） 小米(MI) 小米6 手机 亮黑 全网通（6G RAM+64G ROM)标配
3330,92226331,良品铺子 靖江猪肉脯自然片200g 原味 猪肉干肉片 休闲零食小吃零食 猪肉脯 香辣味
3331,79294783,Lindt/瑞士莲 排块装 50% 70% 85% 海盐黑巧克力100g 99% 50g 99%黑巧克力50g
3332,79293753,益达 无糖口香糖70粒摇一摇四口味合装 赠益达西瓜味24粒
3333,79841431,多利农庄 有机韭菜 约250g 新鲜蔬菜
3334,79840013,【京东超市】内蒙古特产利诚塔拉额吉奶豆奶酪500克零食
3335,89329008,三星 Galaxy C9 Pro（C9000）6GB+64GB 蔷薇粉 移动联通电信4G手机 双卡双待
3336,98952152,鑫康佳品红豆松/绿豆松巧克力250g/散 无蔗糖食品糖果巧克力 红豆松
3337,79293614,箭牌 Sugus瑞士糖混合水果口味软糖413g 糖果礼盒节日礼品
3338,79842035,萌兴 新鲜鸡枞菌500g 云南野生菌 鸡枞菇 食用菌 蘑菇 鲜菌类 新鲜白鸡枞
3339,79848860,我厨 空心菜350g 新鲜蔬菜 上海次日送
3340,76562100,怡亲猫罐头 宠物猫罐头吞拿鱼猫湿粮 鸡肉配方80gx10
3341,79842470,领鲜未来 智利进口冷冻鲜活帝王蟹1.6-1.4kg/只 帝王蟹腿粗 深海熟冻 海鲜水产
3342,79294955,华为 HUAWEI nova 2 Plus 4GB+128GB 玫瑰金 移动联通电信4G手机 双卡双待
3343,79843086,【西峡馆】西峡奇异果金果 黄心猕猴桃 国产新鲜水果 河南西峡特产 6个单果100-110g
3344,73657218,麦富迪Myfoodie宠物狗罐头牛肉角切蔬菜罐头375g*6罐
3345,79841042,【京东超市】海天 金标生抽 黄豆酿造酱油 调味料调料1.9L
3346,73997875,皇家(royal canin) 猫粮 猫奶糕 BK34-怀孕及哺乳期母猫 1-4月龄 幼猫猫粮 10KG
3347,79842975,天天果园 云南鲜银耳 1.4kg 3个 南北干货
3348,79850722,密园小农 彩椒 约500g 新鲜蔬菜
3349,79843317,玉米神 黑糯玉米 200g 东北特产 非转基因 15支
3350,76562021,皇家猫粮 K36怀孕哺乳期母猫及12月以下幼猫粮 宠物猫粮 0.4kg*2袋
3351,73656689,皇家(royal canin) 猫粮 幼猫猫粮K36-12月龄以下2kg
3352,95831425,德芙（Dove） 德芙脆香米216g桶装巧克力 送礼佳品生日礼物零食 零食糖果 216g桶装
3353,73660146,卡乐彼狗粮 萨摩耶幼犬狗粮 萨摩专用美毛天然粮 幼犬5.2kg
3354,89147712,德芙巧克力礼盒装浪漫情人节七夕送女朋友创意个性表白礼品年货糖果礼品 四叶草
3355,79845040,苏洪鲜食 越南红心火龙果大果 约2.5kg
3356,81669936,艾维（I-WILL）床品家纺 婚庆四件套 大红提花绣花结婚套件床上用品 幸福龙妃 加大双人220*240cm
3357,108042097,富安娜家纺 婚庆喜庆提花套件大红棉粘素提双人四件套 爱的乐章\献给爱丽丝 红色-爱的乐章 1.8m(6英尺)床
3358,90675380,【包邮】北京烤鸭 北京特产 整只烤鸭600g 香辣口味 赠送200克蘸酱 香辣味600克
3359,101690266,依蒂安斯 70%可可黑巧克力偏苦口味 圣诞节巧克力 130g
3360,81673151,百草味 猪肉脯200g 休闲零食肉干肉脯靖江特产小吃 MJ 自然片
3361,73909421,耐威克 猫粮 理想体态成猫 猫粮 2.5KG
3362,95213520,蓝岸 PACA 焦糖玛奇朵咖啡 自己调制的花式咖啡 杯装 净含量25g*24 整箱
3363,79294756,OPPO R11 Plus 6GB+64GB内存版 全网通4G手机 双卡双待 玫瑰金色
3364,102520052,德芙（Dove） 德芙巧克力4.5g 原味丝滑牛奶巧克力糖果结婚庆喜糖散装批发500g 4.5g经典红色1000g
3365,79843780,满家乐 年菜鲍参肚1.5kg大盆菜源自名菜佛跳墙
3366,81068958,威美顿双冰魔方水果味无糖口香糖36g 加拿大进口水果糖果零食 薄荷味36g
3367,89147809,包邮 好利源奶糖脆皮软糖结婚喜糖果脆皮鲜乳球牛奶糖夹心软糖水果味糖果 脆皮鲜乳球夹心500g*5袋 其他
3368,79840775,悠汇园 墨西哥进口巨无霸牛油果水果 6个 单果约200g左右
3369,73658344,力狼狗粮 中大型犬狗主粮 阿拉斯加金毛拉布拉多边牧通用型 幼犬专用15kg30斤
3370,89147622,巴巴耶夫（Pabaebckhh）纪念版苦黑巧克力90g俄罗斯进口糖果巧克力 可可含量75%
3371,79848320,张赵君 苏式月饼伍仁肉松芝麻传统糕点心食品小吃休闲零食无礼盒散装100g满8个包邮火腿 五仁
3372,79842749,全聚德 樟茶鸭 500g/袋 半只装 真空包装
3373,81442471,德芙（Dove） 德芙巧克力礼盒装手工新年货大礼包送女友情人节礼物批发 牵着你的手到白头
3374,89435064,卡米乐创意避孕套巧克力礼盒 套套安全套巧克力 纯可可脂整蛊巧克力情人节生日礼物节日礼物 香芋味(紫盒)
3375,95831412,英国进口 渔夫之宝润喉糖薄荷糖 11克/盒 五味可选 糖果零食 原味
3376,75336472,亚禾狗狗磨牙棒狗零食泰迪金毛洁齿骨狗咬胶105g 烧烤味
3377,98341735,【末心】月子纯正红糖 手工方糖块云南特产220g
3378,79847505,【安丘馆】维管家 贝贝小南瓜2.5kg 板栗味软糯 甜面 山东特产 宝宝辅食 2.5KG
3379,73746456,爱慕斯优卡狗粮 萨摩耶拉布拉多边牧哈士奇中型犬幼犬天然狗粮10% 中型幼犬7.5KG加量
3380,79293837,【京东超市】皮尔卡丹 套件家纺 纯棉斜纹婚庆床单式四件套 情迷花海 适用1.5/1.8米床 200*230cm
3381,83607341,德多 休闲零食 鱿鱼酥 虾味 40g
3382,79296684,彩虹暖鞋宝烘鞋器干鞋机冬季干鞋器烘干机烤鞋器暖鞋器 加大型 Q8102
3383,79847508,四川红豆腐宜宾特产下饭菜胡二娃麻辣红豆腐300g豆腐乳霉豆腐
3384,94059721,南国 海南特产甜蜜软糕组合600g椰子糕 菠萝蜜糕 木瓜糕 零食软糕软糖果
3385,74533004,优朗猫用猫咪保健罐头零食湿粮铝盒装 泌尿道维护配方-老猫 1罐*100g
3386,79845143,裕泰 印度变态魔鬼辣椒涮涮辣 御厨香特辣王辣椒酱 270g/罐 1罐
3387,95831391,水星家纺 婚庆六件套 大提花红色轻奢质感床上用品被单被罩被套 幸福满堂 双人1.8米床
3388,74045423,耐威克 宠物天然粮 萨摩耶幼犬狗粮 5kg
3389,79294908,Mings铭氏咖啡 焦糖玛奇朵三合一速溶咖啡20g*10支 200g
3390,79838926,丹麦进口 Kjeldsens 丹麦蓝罐 曲奇饼干 礼盒 908g 盒装
3391,73660123,稻田村 磨牙饼干 婴儿磨牙棒饼干 婴儿辅食多重水果口味宝宝零食100g 草莓
3392,79845258,包邮山西沟门前碗团香辣碗秃碗托柳林碗团香辣味方便120g*10碗带刀叉内附调料批发包非自营
3393,79295356,凡享婚品 婚庆用品 婚房布置 结婚用品 婚车装饰丝带彩带 手拉花 生日礼品包装 DIY装饰 红金花朵 大号
3394,79844089,美果汇 新疆库尔勒香梨1.5kg 单果100-140g 梨子新鲜水果
3395,79296862,金冠 黑糖话梅糖棒棒糖7.2g*50支盒装结婚喜糖儿童糖果休闲办公室零食硬糖
3396,79296591,Apple 苹果 iPhone7 Plus 4G手机 红色特别版 全网通(128G)
3397,79847481,【京东直赔】鲜飨 智利进口冷冻三文鱼刺身（已去皮）500g 袋装 海鲜水产
3398,73681435,海洋之星 宠物成幼猫猫咪罐头猫罐湿粮 三文鱼+鲔鱼 70g
3399,90019522,瑞士原装进口凯雅（CAILLER）臻选混合口味巧克力礼盒16粒
3400,79843372,【湖南香腊风味】咸鱼干腌鱼干特产农家自制烟熏腊鱼块草鱼500g
3401,86951073,意大利进口 佳乐定锭Galatine阿拉丁干吃牛奶糖100g/包 儿童高钙奶片 糖果零食 原味*3
3402,79846238,新食尚 安徽砀梨子翠玉梨梨青梨砀山酥梨雪梨皇冠梨 5kg
3403,79854296,【御食园】 北京特产 老北京十三绝 1.82kg 特产礼盒
3404,91032845,阿尔卑斯至纯牛奶软糖袋装118g牛奶糖 休闲零食
3405,79839046,秘鲁进口牛油果 4个装 单果重130-160g 新鲜水果
3406,79842477,湘妹子溪水鱼150g 湖南土特产 淡水鱼 风干咸鱼干毛毛鱼小干鱼 鱼干 干货 野生刁子鱼
3407,73658117,冠能（PRO PLAN）狗粮 小型犬 成犬 泰迪 贵宾 比熊 800g
3408,73659257,哈特丽宠物金毛拉布拉多萨摩耶幼犬成犬狗粮20kg公斤
3409,79845723,盼盼 肉松饼 早餐休闲零食180g（内装6枚）
3410,73681562,泰国进口猫罐头 猫乐适猫罐头85g*6罐金枪鱼白肉系列 成猫 幼猫猫罐头 猫零食 85g*18罐
3411,73657970,法国亨蒂宠物狗狗磨牙棒洁齿骨 幼犬狗咬胶狗零食 十只装 鸡汁磨牙扭骨
3412,102202542,德国进口nimm2二宝 棒棒糖 200g20支
3413,79293459,好时排块分享装 曲奇奶香白巧克力40g 糖果巧克力零食
3414,79850326,味库海鲜 波士顿龙虾黑虎虾白虾蝴蝶虾进口鲜虾套餐 海鲜火锅大礼包礼盒礼品 黄辣锅底（酸辣）
3415,73659738,宠怡宠物罐头 狗狗罐头 狗狗湿粮375克 牛肉蔬菜
3416,107098437,5mm拼拼豆豆1000粒单色补充包 魔法融合豆 拼豆手工DIY材料制作豆豆补充装48色 2000粒/单色【拍下留言色号】
3417,79293756,老白渡 思乡纯麦芽糖块手工叮叮糖糖瓜饴糖米糖怀旧零食包邮农家麦牙糖220g 原味
3418,89147826,绿箭无糖薄荷糖 6种口味自由选择 铁盒金属瓶23.8g约35粒 薄荷味
3419,79839998,【京东超市】稻香村月饼礼盒 中秋礼盒 稻香情缘 兑换券
3420,79293417,卜珂 糖诗草莓巴旦木牛轧糖 年货礼盒手工零食礼物生日创意礼品喜糖果送女友210g
3421,73659476,耐威克 宠物天然粮 比熊狗粮 成犬 10kg
3422,73951456,百利怡品 BELLYJOY 猫博士 宠物零食 猫零食 水晶鸡肉丁 全猫种用 80g
3423,79839272,三只松鼠 坚果炒货 零食炭烧味 炭烧腰果185g/袋
3424,102788822,百草味 山楂228g 果丹皮 片条糕开胃零食水果干脯蜜饯小包装 MJ 山楂条
3425,80164142,Aixi 创意语录零食无糖薄荷糖清凉糖恶搞套套糖30颗盒装 新品上架 语录创意恶搞
3426,73681515,路斯宠物零食猫零食 鲷鱼猫薄荷35g鸡肉干猫咪零食品三文鱼肉干 35g*3袋
3427,89435015,5MM/2.6MM拼拼豆豆 模板模型各种规格 拼豆模板diy模板全系列 2.6mm小模板（小圆）
3428,73659513,顽皮泰国进口 妙九Mio9猫罐头 猫湿粮零食85g/罐 金枪鱼+虾
3429,73656861,锦和宠物 巅峰 新西兰进口猫罐头 猫咪零食毛罐头主食猫粮 羊肉活动期间 185g
3430,95491323,水星家纺(MERCURY) 床上用品婚庆六件套 大提花染色被套床单 幸福婚嫁 加大双人1.8米床
3431,79493810,守护宝（上海中兴）F5 远程控制 老人智能手机 3G+32G 金色
3432,79839806,恒都 澳洲菲力西冷牛排套餐 1.3kg/袋 调理牛排 草饲牛肉 10片装 含料包
3433,79295637,徐福记 糖果年货结婚喜糖批发 酥心糖软糖什锦糖混合装1500g
3434,79842362,川珍 有机黑木耳80g罐装 干货无根椴木耳 冬木耳山货土特产 包邮
3435,73746250,皇家狗粮MAS30大型犬奶糕 金毛拉布拉多幼犬狗粮 怀孕哺乳期母犬和离乳期幼犬 15kg
3436,89434974,德安府透明麦芽糖浆 水饴糖稀 做牛轧糖 沙琪玛 月饼 翻糖等用烘培原料 84浓度250g*4罐
3437,97103782,【瑞士进口】爱普诗（Alpes d'Or）瑞士黑巧克力糖果进口纯可可脂74%微苦106g 黑巧克力
3438,94053159,口水娃 零食大礼包送女友一箱整箱好吃的休闲小吃组合混合装生日礼物散装套餐平安夜圣诞节礼盒
3439,73658043,【买一送十】伯纳天纯中大型犬粮 金毛拉布拉多萨摩耶幼犬成犬狗粮 成犬15kg
3440,79843030,【买2送1】宅福艺红曲米粉烘焙原料蛋糕调色食用着色素红曲米面180g/罐
3441,86736381,好时 kisses好时之吻巧克力婚庆袋装喜糖果 休闲零食 好时炫彩500g 多口味
3442,79843823,高唛 美国进口车厘子 JJJ级（果径30-32mm） 750g 新鲜水果
3443,81068960,费列罗Kinder健达奇趣蛋出奇蛋9颗奶糖糖果零食儿童食品诞生礼 9颗女孩版
3444,79842025,【第二件半价】美果汇 山东夏津梨丰水梨2.5kg 梨子 酥梨 新鲜水果
3445,74544297,宠物狗狗零食品 幼犬钙奶棒 泰迪贵宾磨牙棒狗咬胶 100g*1包 牛奶味
3446,79852230,KINGWUU 精武鸭架鸭锁骨麻辣卤味零食550g
3447,79850437,大渔场 加拿大进口鲜活波士顿龙虾 1.5kg/只 盒装 海鲜水产
3448,79839621,金玉寿 山东彩啤梨2.5kg 约100-125g个 太婆梨 新鲜水果青啤梨子 时令水果
3449,75340680,派得狗粮 泰迪金毛边牧狗粮 宠物狗主粮 小型犬成犬5kg
3450,74222339,皇家 贵宾泰迪狗粮 PD30成犬 7.5kg
3451,81068884,泰国JINTAN NUDE爆珠2盒无糖口香糖薄荷油清凉盒装 四种口味各一盒
3452,79296925,费列罗巧克力礼盒装2粒创意DIY生日礼物结婚庆喜糖果成品含糖回礼商务小礼品
3453,79841990,威果 广东米蕉 2.5kg
3454,81327902,Lindt/瑞士莲50%70%85%90%海盐特醇黑巧克力排块装100g 99% 50g 海盐黑巧克力100g（12月1到期）
3455,81669973,不老林 沈阳特产 休闲零食 清凉薄荷糖 糖果 袋装 300克
3456,79296746,日本进口甘露牌铅笔形糖果(水果味)80g 培养宝宝孩子学习兴趣零食 两袋
3457,79848535,知味观 东坡肉 礼盒装2包装 杭州名菜 红烧肉即食猪肉 午餐肉熟食肉 微波炉加热 饭盒菜下
3458,79296151,喜糖果千纸鹤糖果水果糖彩色袋装千纸鹤糖果亮晶晶许愿糖500g糖可折叠千纸鹤 炫彩包装
3459,79293703,绿箭口香糖约100片包装 箭牌原味薄荷味口香糖清新口气办公室休闲零食
3460,79842008,益优果！海南三亚红心蜜宝 红心火龙果2500g
3461,79295509,德芙巧克力 士力架花生夹心巧克力棒500g散装
3462,95213554,【买2减3元】俄罗斯进口糖果巧克力紫皮糖酸奶威化喜糖儿童糖果散装批发果夹心糖 脆香米糖果1000g
3463,89901888,手工水果切片棒棒糖果德芙巧克力礼盒装创意零食万圣节圣诞节生日礼物 情人节创意礼物
3464,79842706,彬旬佳果 陕西彬州当季套袋早酥梨子 新鲜水果 约5.5斤 12个装
3465,79844601,熊氏牧场 阿根廷牛上脑块 500g/袋
3466,79843711,张赵君 手工传统糕点心广式月饼伍仁豆沙水果中秋食品休闲零食无礼盒散装100gX8个包邮五仁 五仁
3467,74417283,力狼狗粮 中大型犬狗主粮 阿拉斯加金毛拉布拉多边牧通用型 益生菌幼犬专用500g
3468,79840551,杨大爷麻辣香肠500g×2包柴火烟熏四川香肠腊肉
3469,90429096,vivo X9 全网通 4GB+64GB 磨砂黑 移动联通电信4G手机 双卡双待
3470,102202485,士力架 德芙燕麦花生夹心巧克力脆香米巧克力棒全家桶糖果休闲零食品 牛奶巧克力豆混合装270g
3471,74544321,优朗（U－BRIGHT）宠物猫用鱼骨浓汤金枪鱼猫罐头170g*24罐
3472,91188476,喔喔 小黄人牛奶味棒棒糖 休闲零食糖果婚庆喜糖 390g
3473,79294950,【新年货】乐视（LeEco）乐Pro3 双摄AI版 （LEX651） 4GB+32GB 原力金 移动联通电信4G手机 双卡双待
3474,79842150,吴大嫂 海鳌至鲜系列水饺 鲅鱼口味 800g （40只）
3475,79294975,包邮休闲零食水果糖 酸酸甜甜千纸鹤多彩糖水晶硬糖小糖果380g
3476,103065215,包邮 KDV俄罗斯进口紫皮糖巧克力扁桃仁夹心糖果士力架牛轧糖结婚庆喜糖果花生酥休闲零食品 500g/袋
3477,79850729,博多客 大葱 去叶 农家新鲜安丘大葱 新鲜蔬菜 山东 非章丘 S燕 铁杆 5斤装
3478,92783500,怡浓纯可可脂100%78%黑巧克力礼盒装 手工散装糖果休闲零食品 78%黑巧
3479,79841937,【阳泉馆】9.9元秒杀鑫炳记太谷饼70g*10袋装原味 山西特产
3480,79846727,酉卡伊 秭归夏橙脐橙5kg新鲜水果橙子小果约50个左右 甜橙手剥橙赣南橙5kg装
3481,79295260,菲寻 结婚龙凤蜡烛婚庆用品婚房布置婚礼装饰中式洞房花烛龙凤蜡烛喜字蜡烛 龙凤_蜡烛/对
3482,79845789,玉米神 黄糯玉米 220g 8根 东北特产香糯软粘非转基因 8支
3483,101690202,德国进口RitterSport瑞特斯波德浓醇黑巧克力100g
3484,99800543,知心奶奶 美京无蔗糖薄荷糖清凉2袋装木糖醇蔗糖添加量无糖醇食品糖尿饼病人中老年高血糖果零食
3485,73657267,伟嘉 宠物成猫猫粮 干湿搭配套装（300g吞拿鱼10包+金枪鱼妙鲜包12袋+海洋鱼妙鲜包12袋）
3486,87480525,巴巴耶夫（Pabaebckhh）进口鸡尾酒、水果味零食棒棒糖1支装 儿童糖果口味随机发货
3487,79293535,费列罗进口巧克力礼盒装 休闲零食糖果情人节礼物圣诞节生日礼物 金莎榛果威化费列罗30粒
3488,89147626,糖果批发德国进口嘉云水果糖硬糖综合果味糖果礼盒节日送礼礼物女生 966g/瓶嘉云糖 大绿瓶水果糖
3489,73858558,珍宝SANPO 宠物狗粮泰迪萨摩耶全犬种通用 骨肉香恋成犬粮 1.5kg*4袋
3490,81327893,M&M's M&M’s 进口mm豆 糖果巧克力豆 儿童玩具 5寸糖果机 13gmm巧克力豆 橙色
3491,73681901,顽皮（Wanpy）猫咪湿粮罐头妙鲜封包金枪鱼味，鸡肉味，牛肉味慕斯罐头 95g*8罐送1罐 混合口味*9罐
3492,89802014,马大姐 老北京花生牛轧糖 传统特产糖果 年货休闲零食 227g
3493,79849960,秋林食品公司袋装红肠 500g 哈尔滨特产 哈尔滨秋林食品原厂包装
3494,73746475,奥丁西餐厅 天然成幼犬狗粮 牛肉奶酪味 泰迪比熊通用型 成犬1.5kg
3495,89801919,【京东超市】上海特产 老城隍庙 精致奶油五香豆 200g 袋装 五包装
3496,87485560,华味亨 香酥小黄鱼98g*2袋 舟山海味鱼干小吃休闲零食小鱼干小包装 98g*2袋
3497,90316582,拼豆配件合集 5MM/2.6MM拼拼豆豆 各种规格 拼豆模板diy全系列 塑料夹子（单个价）
3498,79843547,千品淳 大连海参干货 5A野生辽参刺参原产地淡干海参50g 50g7-10只
3499,81334536,粒上皇 原色开心果210g 坚果零食原味无漂白
3500,79840068,今锦上 熟冻十三香小龙虾 25-35只 4-6钱/只 1.6kg（净虾重850g）盒装 海鲜水产
3501,73858527,美国 SmartBones 狗狗零食磨牙棒洁齿棒狗咬胶 健齿迷你1支装
3502,79840494,马斯卡彭芝士 琪雷萨马斯卡布尼奶油奶酪500g 提拉米苏原料烘焙17.9
3503,79293443,不二家 棒棒糖（蜜桃味+葡萄味+哈密瓜味+香橙味）125g
3504,92530019,德安府透明麦芽糖浆 水饴糖稀 做牛轧糖 沙琪玛 月饼 翻糖等用烘培原料 80浓度2.5kg
3505,80698713,味滋源 创意切片糖礼盒许愿瓶星星彩虹糖果休闲零食品礼物 B款
3506,76686091,黑沙派乐包猫零食罐头猫咪鲜封包湿粮包宠物奖励零食50g 金枪鱼+鲣鱼
3507,83607314,三只松鼠休闲零食特产蜜饯果干果脯梅子话梅西梅88g/袋
3508,90316546,炫迈口香糖 炫迈（Stride）无糖口香糖 28片 50.4g 水蜜西瓜味1盒
3509,79842151,三全 状元水饺 荠菜猪肉口味 702g （42只）
3510,89147857,马大姐（Sister Ma）散装糖果水果糖软硬糖结婚庆喜糖批发 大虾酥糖468g袋装
3511,106359498,【京东超市】德芙士力架燕麦花生夹心巧克力脆香米巧克力棒全家桶糖果休闲零食品 花生牛奶巧克力豆混合装270g
3512,95491327,甜蜜日 木制喜糖盒子创意结婚婚礼婚庆糖盒木质中式 婚庆用品礼品礼盒 KISS 木喜糖盒流苏款 小号65*65*65
3513,77646595,皇家（royalcanin）猫粮 室内成猫粮1-7岁I27 0.4kg*4
3514,79296505,莎莎的店1886 德国原装进口名画系列精美铁盒装什锦味夹心糖/水果糖 120g 甘草黑加仑味夹心
3515,79293960,怡浓纯脂红酒酒心巧克力礼盒装散装喜糖零食生日礼物送女友120g
3516,79844270,全聚德 酱鸭 500g/袋 半只装 真空包装
3517,91188435,太古 姜汁红糖包225g
3518,79839537,6袋新鲜 过桥米线【免邮方便鲜米线，3种调料包】酸菜云南特产 米粉米线 泡面方便面
3519,79847306,丫眯酸角冻云南丽江特产零食 蛮沧酸角果派甜角188克酸角糕
3520,79843876,老一生鲜 西餐 新鲜红叶 生菜 紫叶 罗莎红红珊瑚紫生菜500g
3521,79840054,【七台河馆】 大庆奶粉 粉锌铁奶粉 冲饮 盒装袋装 400g
3522,73657051,【京东超市】路斯 猫零食 金枪鱼猫薄荷去毛球猫饼干小猫幼猫鸡肉小鱼干 混合口味80g*4盒
3523,103332740,日本原装进口 高岗（Takaoka）北海道牛奶夹心黑巧克力礼盒 40块 330g
3524,90316561,小米 红米 4A 移动合约版 2GB内存 16GB ROM 香槟金色 移动联通电信4G手机 双卡双待
3525,73659003,嘟嘟贝狗狗零食宠物磨牙棒泰迪咬胶钙奶棒 牛肉粒100g
3526,80163992,百寿元 老黄冰糖 广西甘蔗熬制 煲汤甜糖水用 500g/罐 买1罐送1罐
3527,79839992,【京东超市】柴火大院 五常有机大米 稻花香米 东北大米 大米5kg
3528,109248931,金稻谷星空棒棒糖礼盒太空星球糖果盒装儿童零食礼物糖果礼盒年货糖果 6支装星空礼盒
