review_id,stars
68015,5.0
42461,5.0
87533,1.0
9618,5.0
21580,5.0
37867,4.0
11694,4.0
38411,5.0
48031,5.0
81846,4.0
91564,1.0
70882,5.0
48692,4.0
23217,5.0
1016,5.0
12977,5.0
47866,5.0
49635,4.0
94323,5.0
64215,5.0
87951,5.0
61163,4.0
94534,5.0
67303,5.0
60352,4.0
78611,4.0
43390,1.0
54977,1.0
17827,5.0
9396,5.0
20730,5.0
25236,5.0
76313,5.0
15226,3.0
96699,5.0
73553,2.0
33159,5.0
92723,5.0
33142,5.0
8361,5.0
99202,4.0
72992,5.0
31308,5.0
55855,3.0
74935,4.0
77074,5.0
37728,5.0
67311,5.0
50978,3.0
88331,5.0
25924,1.0
88754,5.0
97728,5.0
25382,4.0
76320,5.0
97253,5.0
43757,4.0
49447,5.0
8754,5.0
75070,4.0
63422,5.0
74454,4.0
69161,5.0
38423,5.0
71862,5.0
26926,3.0
3938,5.0
61363,2.0
53976,5.0
56676,1.0
59688,5.0
86348,4.0
50063,5.0
85508,2.0
8480,4.0
47043,4.0
75834,4.0
80607,4.0
84113,1.0
61359,4.0
57315,4.0
56114,5.0
24463,4.0
66807,5.0
47597,4.0
67416,5.0
96767,5.0
40971,5.0
16888,5.0
18624,5.0
91468,1.0
97840,5.0
22282,5.0
277,5.0
8005,5.0
53021,3.0
31322,5.0
8293,5.0
71477,5.0
16185,4.0
88764,2.0
41199,3.0
83679,5.0
56405,2.0
96984,5.0
65068,5.0
14600,5.0
31267,4.0
88757,5.0
6123,4.0
63933,5.0
11331,5.0
19230,1.0
76973,4.0
1818,4.0
52344,5.0
54104,5.0
95435,4.0
883,5.0
94548,5.0
67825,5.0
34945,5.0
37284,5.0
69469,4.0
49919,4.0
44154,5.0
94658,5.0
57673,5.0
79741,4.0
81066,1.0
46394,5.0
28923,2.0
41105,5.0
1717,5.0
3618,4.0
30372,5.0
41221,5.0
83681,5.0
53275,5.0
96806,4.0
54321,1.0
89659,4.0
66457,4.0
69639,4.0
65414,1.0
69138,4.0
10255,5.0
55314,1.0
75879,1.0
70631,1.0
98077,5.0
40269,5.0
54258,5.0
63645,4.0
33179,4.0
33155,5.0
98650,1.0
83570,5.0
3569,5.0
67004,5.0
65442,4.0
74330,5.0
34713,5.0
71572,4.0
51052,4.0
29625,3.0
62447,4.0
40698,4.0
68581,5.0
75179,5.0
22186,5.0
36570,5.0
73532,4.0
14993,5.0
466,5.0
90695,5.0
37787,3.0
58680,3.0
86439,5.0
54591,1.0
90828,1.0
26966,4.0
76511,3.0
70228,5.0
36795,1.0
14396,5.0
98278,3.0
52672,5.0
24312,5.0
25890,4.0
36579,5.0
64998,5.0
159,5.0
58511,4.0
29281,4.0
82567,5.0
27350,5.0
9990,4.0
83774,5.0
41658,4.0
16592,5.0
89849,4.0
45585,5.0
77109,5.0
80662,4.0
50942,5.0
79298,5.0
77873,5.0
16547,5.0
54346,4.0
20457,1.0
69896,1.0
28932,2.0
30130,4.0
52325,5.0
19859,4.0
59055,5.0
57280,5.0
63490,5.0
875,4.0
62374,5.0
85211,5.0
78864,4.0
51215,4.0
68693,5.0
69244,5.0
38383,5.0
17287,3.0
23490,5.0
80051,4.0
57159,4.0
62679,5.0
54173,4.0
94919,5.0
97831,4.0
79593,3.0
91567,4.0
90139,5.0
86496,5.0
40746,1.0
39829,5.0
91920,5.0
36822,4.0
51550,5.0
2055,5.0
26732,5.0
52832,5.0
11949,5.0
29321,5.0
58278,5.0
41721,5.0
41791,5.0
93876,4.0
27081,2.0
65039,4.0
51695,4.0
2385,4.0
74887,4.0
39221,5.0
62421,5.0
31590,5.0
45233,4.0
11339,5.0
7566,5.0
38137,5.0
84126,5.0
29251,5.0
46534,5.0
94537,5.0
6887,5.0
82353,5.0
46586,4.0
87054,3.0
65271,5.0
95078,5.0
94894,5.0
57532,4.0
89237,4.0
91794,5.0
41493,3.0
82389,5.0
18949,5.0
66112,4.0
60747,5.0
283,3.0
5225,5.0
94963,5.0
72561,5.0
88365,4.0
94006,5.0
62174,4.0
61284,1.0
56531,5.0
38608,5.0
7260,5.0
92300,5.0
33943,5.0
10988,4.0
62365,4.0
45857,4.0
61148,3.0
69802,4.0
40735,2.0
42269,4.0
48878,3.0
76187,4.0
1247,5.0
33504,4.0
305,4.0
93005,4.0
77842,2.0
69282,5.0
16761,4.0
42524,5.0
65843,5.0
96123,5.0
42775,5.0
3776,4.0
4819,3.0
58872,5.0
70477,3.0
78683,1.0
69203,5.0
61739,5.0
81680,5.0
87138,3.0
77878,5.0
92996,5.0
84763,5.0
1730,5.0
14280,5.0
95383,4.0
30397,5.0
21641,4.0
64650,5.0
31271,5.0
83791,5.0
95483,5.0
18426,4.0
35623,4.0
49604,5.0
26776,5.0
63117,5.0
27257,3.0
71428,5.0
18066,5.0
41572,5.0
51331,1.0
86164,5.0
78815,5.0
13226,5.0
48918,1.0
50707,4.0
96703,5.0
94091,1.0
44041,5.0
98902,5.0
13095,5.0
1895,5.0
84255,5.0
24730,5.0
14911,5.0
74495,1.0
2736,4.0
18746,5.0
88,5.0
8346,5.0
98065,4.0
8587,1.0
71505,5.0
24755,4.0
71504,5.0
19596,1.0
79248,5.0
50103,5.0
23143,4.0
59642,5.0
48680,1.0
47179,5.0
41630,5.0
96189,5.0
38948,5.0
18055,4.0
41800,2.0
29937,5.0
91687,5.0
61499,5.0
74360,5.0
18625,5.0
1451,4.0
91028,5.0
78638,5.0
55784,1.0
34864,5.0
36774,2.0
81684,5.0
73815,1.0
50127,5.0
17526,1.0
26224,4.0
59285,5.0
7010,5.0
77326,4.0
60684,5.0
27441,5.0
48995,5.0
89443,4.0
48470,5.0
44970,5.0
2862,4.0
23131,1.0
63057,4.0
11638,5.0
62173,5.0
9109,5.0
89364,4.0
71910,5.0
96694,3.0
55216,4.0
37776,4.0
10368,5.0
82819,1.0
88535,5.0
41367,4.0
35743,5.0
42206,4.0
26714,5.0
78621,5.0
36235,5.0
63353,5.0
27380,4.0
5891,4.0
5388,5.0
64282,4.0
70980,4.0
35557,5.0
15400,5.0
95800,3.0
77728,5.0
73981,4.0
91733,4.0
7554,5.0
74399,3.0
7902,5.0
76029,4.0
70650,5.0
72012,5.0
46048,1.0
69766,4.0
63138,4.0
21652,1.0
26617,4.0
33970,3.0
73432,5.0
68467,4.0
33306,5.0
87357,5.0
73618,5.0
38146,3.0
20262,3.0
96070,5.0
18451,1.0
58659,4.0
47815,5.0
76306,5.0
30810,3.0
76460,5.0
25340,4.0
48807,1.0
43454,5.0
4274,1.0
63696,5.0
42141,5.0
94591,4.0
28363,5.0
74373,5.0
61720,5.0
53111,5.0
70552,4.0
58079,5.0
75263,5.0
76038,1.0
44903,5.0
33530,5.0
34096,3.0
83316,5.0
37049,5.0
22396,4.0
83020,4.0
61642,5.0
89675,5.0
70468,4.0
53182,5.0
74597,5.0
11478,5.0
81108,4.0
97093,5.0
87525,4.0
14320,5.0
84898,5.0
56871,1.0
97202,5.0
98937,5.0
90586,5.0
82707,2.0
95481,5.0
5935,5.0
30270,1.0
73585,5.0
91032,5.0
97547,5.0
48906,4.0
97917,5.0
38278,5.0
78421,5.0
10356,5.0
93766,1.0
26145,4.0
96507,5.0
43633,5.0
73536,3.0
84429,4.0
70530,2.0
28130,5.0
446,1.0
134,5.0
17851,1.0
97582,5.0
58129,4.0
89109,5.0
11641,5.0
79143,5.0
91191,2.0
83895,4.0
45235,5.0
98830,5.0
25003,5.0
79877,1.0
43068,4.0
25642,5.0
48825,5.0
10770,5.0
19794,5.0
95751,5.0
37260,5.0
62863,5.0
81505,5.0
32004,5.0
878,5.0
37793,4.0
61404,5.0
97066,4.0
14668,4.0
98130,4.0
60822,5.0
19853,4.0
64835,5.0
24750,5.0
6641,1.0
31102,5.0
83938,1.0
39533,5.0
39319,4.0
56310,5.0
87355,5.0
10578,4.0
79643,5.0
67107,1.0
60116,1.0
71552,5.0
23089,5.0
75515,1.0
45997,5.0
63963,5.0
27468,5.0
27055,4.0
90640,4.0
17944,4.0
46574,2.0
37581,5.0
67954,4.0
6100,5.0
39026,2.0
40685,1.0
26438,1.0
65462,3.0
56106,5.0
17460,4.0
26922,5.0
79996,5.0
32146,5.0
51151,5.0
22475,5.0
62452,1.0
86807,5.0
89396,5.0
10908,4.0
16652,5.0
79028,5.0
31332,5.0
34369,5.0
37864,5.0
47526,5.0
30808,4.0
16880,5.0
10671,5.0
41029,5.0
86765,5.0
94421,4.0
86082,1.0
69289,5.0
5799,5.0
93752,5.0
54689,4.0
50556,5.0
25190,5.0
1157,1.0
72365,1.0
72803,5.0
49904,5.0
83157,5.0
99759,5.0
99875,5.0
64587,1.0
71819,4.0
180,1.0
90010,5.0
74696,4.0
41752,5.0
60504,5.0
13561,5.0
30410,4.0
815,5.0
59862,1.0
67698,5.0
49851,5.0
53899,4.0
48717,5.0
60276,5.0
21031,3.0
67096,5.0
61169,5.0
45565,1.0
51682,5.0
35772,2.0
20912,5.0
11863,5.0
96872,1.0
30862,5.0
85494,4.0
1957,5.0
32195,5.0
12223,5.0
34197,3.0
74470,4.0
49173,5.0
60829,1.0
43352,5.0
2350,5.0
96352,4.0
85835,1.0
76643,5.0
16672,5.0
27739,5.0
97022,5.0
61965,2.0
1933,5.0
86151,4.0
70143,5.0
58720,1.0
34925,5.0
46775,4.0
42808,5.0
22860,4.0
20122,4.0
5383,1.0
38728,5.0
54017,5.0
87738,2.0
31369,5.0
11842,5.0
87588,4.0
48509,4.0
14590,5.0
98295,5.0
51221,1.0
26782,1.0
31504,5.0
74590,4.0
31249,3.0
27402,5.0
85669,5.0
69687,4.0
29853,4.0
68251,4.0
25252,2.0
58491,4.0
74327,5.0
7355,4.0
59427,5.0
34640,5.0
15450,5.0
33005,5.0
45719,2.0
78224,5.0
41440,4.0
86099,4.0
70432,5.0
72538,3.0
55850,5.0
92357,1.0
44540,5.0
18256,4.0
3333,4.0
80771,4.0
28482,4.0
22957,4.0
93015,5.0
4633,5.0
77787,1.0
11865,5.0
87761,5.0
6576,5.0
97019,5.0
29627,5.0
32941,5.0
88785,5.0
24011,5.0
64821,5.0
61503,4.0
49601,5.0
34671,5.0
91085,2.0
10406,5.0
14170,5.0
37082,4.0
58488,5.0
20060,4.0
9559,5.0
52240,4.0
93202,5.0
56058,5.0
41442,3.0
48598,4.0
13409,4.0
57672,4.0
18352,4.0
38208,5.0
69565,5.0
10350,5.0
69168,5.0
46548,5.0
86789,4.0
197,5.0
77273,5.0
97627,1.0
20509,1.0
57248,5.0
93329,5.0
40197,5.0
3840,4.0
56973,4.0
33585,5.0
47740,5.0
32283,5.0
75637,1.0
18601,5.0
48349,1.0
1088,4.0
2367,1.0
89453,5.0
53441,4.0
7015,5.0
23231,5.0
9085,4.0
36827,5.0
33920,5.0
59623,4.0
51866,5.0
60150,5.0
42186,3.0
70751,4.0
55987,4.0
20742,1.0
61813,5.0
7893,5.0
14328,5.0
1752,1.0
16785,2.0
61560,5.0
84207,5.0
67125,5.0
41071,4.0
967,4.0
32631,4.0
19441,5.0
17149,5.0
32998,5.0
62851,1.0
33624,4.0
59342,5.0
65820,5.0
10507,1.0
71813,4.0
86836,4.0
8645,5.0
3427,5.0
46028,4.0
59195,4.0
46905,1.0
88376,5.0
77050,5.0
257,5.0
51908,5.0
85269,5.0
35656,3.0
97749,4.0
16677,4.0
19649,5.0
61520,5.0
18723,1.0
77061,5.0
2576,5.0
59856,5.0
91022,5.0
39311,1.0
77522,4.0
20954,5.0
28785,4.0
24922,5.0
38071,5.0
9622,5.0
69598,5.0
47607,4.0
41013,5.0
99914,5.0
78108,5.0
25993,1.0
37182,4.0
42124,4.0
86008,4.0
43088,5.0
50855,5.0
2034,5.0
79997,5.0
67869,5.0
70990,4.0
79369,5.0
57938,4.0
4077,1.0
35486,4.0
59662,4.0
2804,5.0
72031,5.0
42085,5.0
83513,4.0
58083,4.0
64167,1.0
51006,1.0
43383,5.0
38222,1.0
19919,5.0
44275,4.0
61621,5.0
23275,1.0
21455,5.0
81994,4.0
62636,4.0
48582,1.0
47845,1.0
77365,5.0
33863,5.0
99076,4.0
18677,5.0
86206,4.0
45949,4.0
1852,4.0
26959,5.0
43348,4.0
45228,5.0
34795,1.0
22361,5.0
57757,5.0
75268,4.0
94452,4.0
63102,4.0
49053,5.0
96256,5.0
98735,5.0
19404,5.0
82860,3.0
96853,5.0
38850,4.0
58238,1.0
57591,3.0
31427,5.0
88384,5.0
89508,2.0
14003,5.0
96428,5.0
5956,5.0
9011,1.0
56876,2.0
71994,3.0
70912,4.0
47083,5.0
13752,4.0
37573,4.0
33145,4.0
66167,3.0
84700,5.0
20584,5.0
19583,5.0
68555,5.0
72842,2.0
71794,5.0
64867,5.0
48902,3.0
71492,5.0
19509,3.0
8976,5.0
4768,5.0
93816,4.0
86545,5.0
51091,5.0
62843,5.0
22332,5.0
23644,5.0
75593,5.0
82593,2.0
82400,5.0
40052,1.0
77199,5.0
20435,5.0
11305,4.0
39759,4.0
72579,4.0
99310,5.0
12401,5.0
46678,5.0
39360,5.0
44182,5.0
29355,1.0
66201,5.0
10233,4.0
34885,4.0
78700,5.0
34812,5.0
70499,5.0
18530,5.0
10608,5.0
64159,5.0
80027,4.0
70227,5.0
19042,1.0
61812,4.0
80377,5.0
86523,5.0
10249,4.0
92938,5.0
13476,4.0
37327,4.0
14450,5.0
11366,5.0
60428,3.0
12551,5.0
65675,1.0
19151,5.0
34851,5.0
48171,4.0
21046,5.0
97688,5.0
74784,3.0
37642,5.0
33508,4.0
56047,5.0
86359,4.0
7415,5.0
49418,4.0
2283,4.0
37648,5.0
85446,4.0
80689,4.0
59445,5.0
82900,5.0
28937,5.0
45664,5.0
66879,3.0
75168,3.0
5879,5.0
20766,4.0
83572,1.0
48764,5.0
62933,4.0
9290,5.0
4471,5.0
66022,1.0
26275,2.0
90806,4.0
74795,5.0
47324,1.0
12377,5.0
75104,3.0
64251,2.0
53526,4.0
41532,5.0
69185,4.0
92966,5.0
72672,4.0
51675,5.0
56540,5.0
1886,4.0
64787,5.0
20363,5.0
29508,5.0
67671,5.0
7240,4.0
39268,1.0
24832,1.0
88977,5.0
20908,1.0
37365,4.0
22255,4.0
14479,1.0
2666,2.0
14446,5.0
23368,5.0
48624,3.0
5164,5.0
50170,5.0
40854,1.0
75502,5.0
76469,1.0
43240,5.0
40336,4.0
28817,3.0
86016,1.0
8127,5.0
56220,5.0
84855,5.0
68860,5.0
34538,5.0
24682,5.0
76775,5.0
79847,2.0
37565,4.0
35502,5.0
96503,5.0
55130,4.0
63674,5.0
42676,1.0
98314,1.0
8924,5.0
91300,5.0
55980,4.0
17553,4.0
22814,2.0
17065,5.0
24459,5.0
29979,3.0
72327,1.0
26007,5.0
79887,5.0
71403,2.0
80241,4.0
10176,5.0
62814,5.0
82909,3.0
46229,5.0
74845,2.0
24192,4.0
2507,5.0
26207,1.0
78378,5.0
44324,4.0
8683,5.0
64849,2.0
76486,3.0
74834,5.0
70285,1.0
16320,5.0
49614,4.0
56547,4.0
25584,5.0
67522,5.0
57617,5.0
75381,3.0
43000,4.0
2530,5.0
32600,5.0
19653,5.0
62059,3.0
12492,1.0
13140,5.0
75638,5.0
56947,5.0
4858,4.0
76171,2.0
77508,5.0
45687,5.0
2360,4.0
73908,1.0
27163,5.0
26183,4.0
49198,5.0
70020,5.0
32869,5.0
59160,5.0
37644,4.0
97041,5.0
81694,5.0
56929,5.0
55303,5.0
41457,4.0
99154,4.0
21928,5.0
37051,5.0
93209,5.0
55389,5.0
58450,5.0
49433,5.0
46352,1.0
10221,1.0
56218,4.0
57626,5.0
13165,4.0
71984,4.0
50795,5.0
79612,4.0
72665,4.0
14099,4.0
12194,4.0
25314,4.0
19430,5.0
45990,5.0
74315,5.0
92869,5.0
63385,4.0
37699,5.0
24555,5.0
40573,4.0
58641,5.0
20011,5.0
7664,4.0
76677,4.0
14611,5.0
867,5.0
82946,5.0
14700,4.0
92857,5.0
10177,4.0
86479,5.0
71344,3.0
91140,1.0
95673,5.0
1054,4.0
99660,1.0
29569,4.0
13155,5.0
25480,3.0
50519,5.0
75003,1.0
14994,4.0
16236,5.0
66376,4.0
70351,4.0
84277,5.0
49302,2.0
71233,1.0
37246,5.0
31900,2.0
97017,5.0
44724,4.0
67710,5.0
41212,5.0
94199,5.0
93987,4.0
45789,4.0
42530,5.0
44597,5.0
32362,4.0
17826,5.0
19580,5.0
76010,5.0
79919,5.0
22229,4.0
37170,5.0
28961,5.0
20215,1.0
83267,5.0
49460,5.0
97530,4.0
13205,4.0
50806,1.0
21311,1.0
56049,5.0
56834,5.0
94037,5.0
94109,4.0
71820,5.0
22236,5.0
26558,1.0
84934,3.0
18575,5.0
24065,4.0
80516,5.0
10458,1.0
70733,5.0
53272,2.0
98236,3.0
84858,3.0
72411,2.0
28940,3.0
27798,3.0
4613,1.0
44582,4.0
56294,4.0
26879,1.0
28619,5.0
64048,5.0
68779,5.0
36732,4.0
48992,2.0
12260,5.0
58842,5.0
28074,5.0
47267,4.0
77170,5.0
95853,1.0
56835,5.0
22934,5.0
5704,4.0
20476,3.0
47220,2.0
67148,5.0
14845,5.0
34511,5.0
78386,5.0
15173,5.0
46204,5.0
41430,4.0
37486,5.0
97872,5.0
64040,4.0
61176,5.0
69560,5.0
15995,5.0
26952,2.0
88845,5.0
64411,3.0
37680,4.0
13251,5.0
55401,3.0
84170,5.0
45098,4.0
66762,5.0
27113,5.0
68210,5.0
4285,5.0
40963,5.0
6161,4.0
6030,4.0
67240,4.0
66411,4.0
32474,5.0
21806,5.0
9710,5.0
72947,5.0
36855,3.0
74926,4.0
23450,5.0
79333,3.0
68302,5.0
20838,5.0
77698,5.0
14734,2.0
64085,2.0
28078,4.0
97141,5.0
22538,5.0
87542,4.0
11703,5.0
44734,4.0
59087,1.0
89502,5.0
6633,5.0
19491,4.0
61413,5.0
47280,4.0
5877,4.0
57930,4.0
66371,5.0
45653,4.0
81908,4.0
61050,5.0
35564,5.0
71658,5.0
74794,5.0
77709,5.0
21142,5.0
74968,4.0
49654,5.0
97252,5.0
18411,5.0
69970,5.0
80610,1.0
61922,1.0
50787,4.0
47790,4.0
42527,4.0
98155,5.0
84279,1.0
20024,4.0
58296,5.0
35729,4.0
56009,5.0
56301,5.0
86816,5.0
85245,4.0
5515,4.0
59848,4.0
74941,2.0
79498,4.0
49163,5.0
18791,5.0
29109,4.0
21757,5.0
89517,5.0
67254,5.0
32199,4.0
9647,5.0
71226,4.0
86746,4.0
49076,4.0
96778,4.0
96629,5.0
18160,4.0
55,4.0
12493,5.0
51224,1.0
81646,4.0
16927,5.0
90894,5.0
48415,5.0
40113,5.0
34899,5.0
79492,5.0
85565,5.0
23045,5.0
27158,4.0
90832,4.0
88770,5.0
37909,5.0
51565,5.0
49730,5.0
32033,5.0
78969,5.0
92925,5.0
34944,5.0
40992,4.0
86617,2.0
6842,4.0
26136,4.0
29653,4.0
72752,5.0
87350,5.0
97694,5.0
90570,5.0
34040,5.0
16973,5.0
98702,5.0
24562,5.0
60162,5.0
91587,5.0
77469,5.0
18051,4.0
64514,5.0
90146,5.0
32537,1.0
46936,2.0
84627,5.0
55353,4.0
15303,5.0
93187,5.0
36238,5.0
17687,5.0
44501,5.0
46092,4.0
60416,5.0
85949,5.0
42841,5.0
41324,5.0
10942,5.0
47529,2.0
30081,5.0
47551,5.0
78682,5.0
48271,5.0
99614,5.0
36431,4.0
25958,5.0
47634,5.0
59356,5.0
99735,4.0
19118,5.0
40192,5.0
57727,4.0
90170,5.0
41893,2.0
75505,5.0
19009,2.0
69696,5.0
17304,5.0
4192,1.0
1728,3.0
95427,5.0
91046,1.0
64666,2.0
30645,5.0
56800,1.0
96780,4.0
15385,5.0
57889,4.0
96219,3.0
33846,4.0
62995,5.0
16541,4.0
69109,5.0
12703,4.0
40757,4.0
22033,5.0
95986,4.0
67073,4.0
44584,5.0
73168,5.0
33496,1.0
14497,5.0
74140,5.0
74024,5.0
31425,5.0
28049,3.0
42920,4.0
49133,5.0
37816,4.0
14015,5.0
49297,5.0
46093,5.0
82141,5.0
41646,1.0
94600,5.0
89913,1.0
25305,5.0
69448,1.0
27584,1.0
64230,5.0
75209,5.0
82884,5.0
80387,5.0
68742,5.0
86162,5.0
99390,4.0
68427,5.0
41214,5.0
70147,5.0
16601,5.0
81709,5.0
84844,5.0
37495,4.0
75250,3.0
84821,1.0
37971,5.0
41843,4.0
32300,4.0
45617,2.0
4019,5.0
27071,4.0
41933,5.0
49406,5.0
46706,4.0
86296,1.0
23082,4.0
33368,5.0
87413,3.0
22124,4.0
68288,5.0
36555,3.0
71826,4.0
91965,4.0
80206,5.0
58762,5.0
31165,4.0
11689,5.0
31718,5.0
41235,3.0
58780,5.0
95100,4.0
4663,4.0
97323,2.0
92657,5.0
23220,5.0
92391,4.0
30773,5.0
51660,5.0
22793,5.0
50872,5.0
75331,4.0
68614,5.0
33491,5.0
27932,5.0
36743,5.0
13615,5.0
61032,5.0
94186,5.0
68910,1.0
18725,5.0
11898,4.0
99420,5.0
86100,5.0
76698,5.0
23072,5.0
92819,4.0
59057,4.0
89158,5.0
88731,2.0
83884,1.0
33088,4.0
99111,5.0
2381,1.0
77313,4.0
10755,5.0
8309,4.0
8479,1.0
20508,1.0
54358,5.0
84811,4.0
73261,4.0
7718,4.0
67220,4.0
59323,5.0
33318,5.0
51780,5.0
58382,2.0
7825,1.0
317,5.0
69011,4.0
42814,5.0
89278,5.0
77153,5.0
30551,4.0
24123,4.0
59529,5.0
60156,5.0
26201,5.0
97040,4.0
72339,5.0
19293,3.0
95171,4.0
82725,1.0
32737,5.0
33151,5.0
51208,5.0
72860,1.0
81445,1.0
20629,3.0
3068,3.0
8133,5.0
1346,4.0
35524,5.0
9422,5.0
96781,4.0
44412,1.0
46932,5.0
72653,4.0
5965,4.0
45933,5.0
81863,5.0
62520,5.0
63393,5.0
8105,5.0
77260,3.0
4448,5.0
7237,5.0
63924,4.0
51939,5.0
61133,5.0
38804,4.0
68758,3.0
29615,5.0
2774,4.0
35874,4.0
88824,5.0
38952,5.0
38549,5.0
30964,5.0
22725,5.0
19601,5.0
45975,4.0
15871,4.0
95570,4.0
45134,5.0
29225,4.0
98781,5.0
30573,1.0
22808,5.0
30587,4.0
48617,5.0
40838,5.0
27912,5.0
88735,5.0
8132,1.0
18001,5.0
41689,2.0
20679,5.0
52129,4.0
50043,3.0
67059,4.0
12402,5.0
47510,5.0
92872,4.0
81018,4.0
58046,5.0
81601,5.0
31563,5.0
59348,5.0
70252,4.0
51849,5.0
5332,5.0
25079,5.0
26635,5.0
83098,3.0
85398,5.0
48335,5.0
38867,4.0
24525,5.0
35631,1.0
19267,4.0
95396,4.0
37258,5.0
64132,5.0
22132,3.0
308,5.0
12422,5.0
90315,5.0
31924,5.0
93881,5.0
26,5.0
37204,4.0
20388,5.0
57240,1.0
6319,1.0
41639,4.0
20660,5.0
72290,4.0
61606,4.0
31449,5.0
39327,5.0
41621,5.0
73592,4.0
21764,5.0
86111,1.0
96104,1.0
11798,5.0
79026,4.0
9460,5.0
95578,5.0
79023,5.0
3470,5.0
93527,4.0
30202,1.0
32943,5.0
61706,5.0
93369,5.0
8604,5.0
88526,4.0
76951,3.0
65855,5.0
26942,4.0
99282,5.0
67467,1.0
12968,4.0
5368,4.0
53556,5.0
41563,3.0
36749,4.0
23048,5.0
3757,3.0
49870,2.0
7229,5.0
47368,5.0
36984,5.0
77870,5.0
33015,5.0
30945,5.0
63615,3.0
3580,5.0
13387,5.0
56911,5.0
45893,2.0
88150,5.0
90430,4.0
85284,1.0
2689,5.0
81596,5.0
95126,1.0
93761,4.0
29640,5.0
28361,4.0
26562,1.0
38701,5.0
16134,5.0
16816,4.0
58646,5.0
7043,5.0
37202,4.0
56024,5.0
90384,3.0
33059,5.0
34011,3.0
59174,5.0
69854,4.0
51883,2.0
92190,3.0
66398,5.0
70546,4.0
16208,5.0
3997,4.0
10676,5.0
27469,4.0
42472,4.0
38604,5.0
35320,5.0
40884,5.0
66694,5.0
94903,5.0
67140,5.0
62246,5.0
51478,5.0
16827,3.0
93999,5.0
17084,4.0
77093,5.0
26842,1.0
7305,5.0
54876,5.0
73356,4.0
68435,5.0
95836,5.0
18465,4.0
18628,5.0
70056,5.0
55312,1.0
35464,4.0
8531,5.0
45479,5.0
54434,5.0
93069,2.0
70014,5.0
68181,4.0
28326,4.0
43044,5.0
91601,4.0
66698,5.0
34255,5.0
49873,5.0
99442,5.0
85489,5.0
3430,5.0
87018,5.0
64492,5.0
56091,1.0
27891,5.0
16675,1.0
89668,5.0
91664,5.0
24649,5.0
13433,5.0
93743,5.0
21890,1.0
11509,1.0
28592,2.0
99838,1.0
59018,3.0
74423,5.0
21585,3.0
10041,4.0
95648,5.0
91657,5.0
34893,5.0
57143,5.0
22921,5.0
16120,4.0
24823,4.0
3511,5.0
22580,4.0
14781,5.0
66522,5.0
42444,5.0
21004,4.0
55831,1.0
21929,5.0
90177,5.0
57728,3.0
76448,5.0
77375,5.0
64517,4.0
95654,4.0
36108,4.0
40731,4.0
55832,2.0
45959,5.0
82233,5.0
16285,5.0
75895,5.0
51736,5.0
45648,1.0
88355,5.0
3183,5.0
68736,5.0
11450,1.0
87693,5.0
11194,5.0
10518,3.0
28447,1.0
82264,3.0
28216,5.0
47224,5.0
13966,4.0
16861,5.0
41638,4.0
75461,4.0
58089,4.0
25401,5.0
2100,4.0
52073,4.0
19463,4.0
36390,4.0
69254,5.0
64228,5.0
90438,4.0
97815,5.0
28296,5.0
14395,5.0
30067,3.0
53428,4.0
34185,2.0
81886,5.0
11573,5.0
82592,5.0
61975,5.0
47444,5.0
28578,5.0
48457,2.0
70134,5.0
58410,5.0
26937,5.0
92082,1.0
71301,5.0
35334,1.0
32576,1.0
9046,5.0
83088,5.0
51989,4.0
35561,5.0
62182,1.0
50547,2.0
86133,4.0
46725,5.0
22420,3.0
99560,5.0
78743,5.0
25647,5.0
31479,5.0
66073,5.0
49197,5.0
29070,4.0
44822,5.0
25384,5.0
35435,4.0
39929,5.0
19390,1.0
36427,4.0
79129,5.0
28506,2.0
86735,5.0
77082,5.0
47331,5.0
45492,5.0
63978,2.0
12478,5.0
37973,2.0
40168,5.0
29543,5.0
89438,4.0
74346,5.0
2428,5.0
98405,4.0
69476,2.0
19416,5.0
8169,5.0
45011,5.0
24870,5.0
57814,5.0
10588,3.0
98176,1.0
21575,5.0
10830,5.0
72075,3.0
58576,4.0
81456,5.0
61264,4.0
58189,5.0
81897,3.0
4463,5.0
68315,5.0
89206,1.0
16700,1.0
28010,4.0
56829,5.0
76836,4.0
48774,5.0
72291,4.0
20983,5.0
3256,4.0
37894,4.0
79295,4.0
19338,4.0
17674,5.0
94511,1.0
41518,5.0
86603,5.0
39063,5.0
21119,4.0
38316,2.0
53161,5.0
2700,1.0
14375,5.0
41599,5.0
42762,5.0
71797,5.0
87263,5.0
45381,1.0
6003,4.0
22137,4.0
13132,1.0
54633,5.0
61811,1.0
77738,4.0
58101,5.0
49023,1.0
683,5.0
3971,5.0
46065,5.0
83475,5.0
92471,4.0
31928,5.0
8552,5.0
52445,4.0
73329,3.0
84699,1.0
10208,5.0
13847,4.0
24785,4.0
10984,5.0
69931,4.0
45057,5.0
87237,2.0
64781,5.0
43396,5.0
50549,3.0
14106,3.0
41237,5.0
8465,5.0
52603,5.0
79813,1.0
52681,5.0
24358,5.0
55396,4.0
25321,5.0
68817,2.0
53920,1.0
84810,3.0
21298,4.0
57301,1.0
66527,5.0
51019,5.0
55533,2.0
98238,5.0
27474,5.0
92104,3.0
99990,5.0
39094,5.0
11674,2.0
58839,1.0
90790,4.0
67662,5.0
30604,5.0
68141,5.0
79674,5.0
33649,5.0
81870,5.0
25323,1.0
45549,4.0
